MilliTime,Phase,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,LAT,LNG,ALT,Distance,Azimuth,Angle,Direction,Fall,cone direction,cone probability
1755324672328,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.1429085,139.98754116666666,-193.34653744551127,34.086602315339995,-90.0,168.922478679837,101.07752132016299,0.0,0,0
1755324672428,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.1429085,139.98754116666666,-192.90630935366812,34.086602315339995,-90.0,168.922478679837,101.07752132016299,0.0,0,0
1755324672544,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.1429085,139.98754116666666,-192.90630935366812,34.086602315339995,-90.0,168.922478679837,101.07752132016299,0.0,0,0
1755324672662,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.1429085,139.98754116666666,-192.56040300567724,34.086602315339995,-90.0,168.922478679837,101.07752132016299,0.0,0,0
1755324672762,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.1429085,139.98754116666666,-192.9377548246821,34.086602315339995,-90.0,168.922478679837,101.07752132016299,0.0,0,0
1755324672872,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.1429085,139.98754116666666,-192.81197238002437,34.086602315339995,-90.0,168.922478679837,101.07752132016299,0.0,0,0
1755324672972,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.1429085,139.98754116666666,-192.65474222185657,34.086602315339995,-90.0,168.922478679837,101.07752132016299,0.0,0,0
1755324673066,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.1429085,139.98754116666666,-192.6232959099053,34.086602315339995,-90.0,168.922478679837,101.07752132016299,0.0,0,0
1755324673160,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.1429085,139.98754116666666,-192.74908059706902,34.086602315339995,-90.0,168.922478679837,101.07752132016299,0.0,0,0
1755324673280,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.1429085,139.98754116666666,-192.52895641340046,34.086602315339995,-90.0,168.922478679837,101.07752132016299,0.0,0,0
1755324673379,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.1429085,139.98754116666666,-192.46606294852128,34.086602315339995,-90.0,168.922478679837,101.07752132016299,0.0,0,0
1755324673481,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.1429085,139.98754116666666,-192.18303773100638,34.086602315339995,-90.0,168.922478679837,101.07752132016299,0.0,0,0
1755324673581,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.1429085,139.98754116666666,-192.40316910986488,34.086602315339995,-90.0,168.922478679837,101.07752132016299,0.0,0,0
1755324673675,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.1429085,139.98754116666666,-191.9943500474615,34.086602315339995,-90.0,168.922478679837,101.07752132016299,0.0,0,0
1755324673796,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.1429085,139.98754116666666,-192.2773803112006,34.086602315339995,-90.0,168.922478679837,101.07752132016299,0.0,0,0
1755324673886,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.1429085,139.98754116666666,-192.40316910986488,34.086602315339995,-90.0,168.922478679837,101.07752132016299,0.0,0,0
1755324674003,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.1429085,139.98754116666666,-192.46606294852128,34.086602315339995,-90.0,168.922478679837,101.07752132016299,0.0,0,0
1755324674112,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.1429085,139.98754116666666,-192.9377548246821,34.086602315339995,-90.0,168.922478679837,101.07752132016299,0.0,0,0
1755324674221,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.1429085,139.98754116666666,-192.4975097276818,34.086602315339995,-90.0,168.922478679837,101.07752132016299,0.0,0,0
1755324674332,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.1429085,139.98754116666666,-192.68618844036595,34.086602315339995,-90.0,168.922478679837,101.07752132016299,0.0,0,0
1755324674451,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.1429085,139.98754116666666,-192.56040300567724,34.086602315339995,-90.0,168.922478679837,101.07752132016299,0.0,0,0
1755324674550,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.1429085,139.98754116666666,-192.5918495045122,34.086602315339995,-90.0,168.922478679837,101.07752132016299,0.0,0,0
1755324674663,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.1429085,139.98754116666666,-192.87486378922216,34.086602315339995,-90.0,168.922478679837,101.07752132016299,0.0,0,0
1755324674769,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.1429085,139.98754116666666,-192.18303773100638,34.086602315339995,-90.0,168.922478679837,101.07752132016299,0.0,0,0
1755324674870,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.1429085,139.98754116666666,-192.34027489743121,34.086602315339995,-90.0,168.922478679837,101.07752132016299,0.0,0,0
1755324674991,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.1429085,139.98754116666666,-191.96290177312306,34.086602315339995,-90.0,168.922478679837,101.07752132016299,0.0,0,0
1755324675099,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.1429085,139.98754116666666,-192.40316910986488,34.086602315339995,-90.0,168.922478679837,101.07752132016299,0.0,0,0
1755324675188,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.1429085,139.98754116666666,-192.52895641340046,34.086602315339995,-90.0,168.922478679837,101.07752132016299,0.0,0,0
1755324675302,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.1429085,139.98754116666666,-192.21448535119276,34.086602315339995,-90.0,168.922478679837,101.07752132016299,0.0,0,0
1755324675432,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.1429085,139.98754116666666,-192.24593287791762,34.086602315339995,-90.0,168.922478679837,101.07752132016299,0.0,0,0
1755324675537,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.1429085,139.98754116666666,-192.15159001737814,34.086602315339995,-90.0,168.922478679837,101.07752132016299,0.0,0,0
1755324675650,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.1429085,139.98754116666666,-192.34027489743121,34.086602315339995,-90.0,168.922478679837,101.07752132016299,0.0,0,0
1755324675768,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.1429085,139.98754116666666,-192.34027489743121,34.086602315339995,-90.0,168.922478679837,101.07752132016299,0.0,0,0
1755324675876,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.1429085,139.98754116666666,-192.43461607591894,34.086602315339995,-90.0,168.922478679837,101.07752132016299,0.0,0,0
1755324675972,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.1429085,139.98754116666666,-192.18303773100638,34.086602315339995,-90.0,168.922478679837,101.07752132016299,0.0,0,0
1755324676087,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.1429085,139.98754116666666,-192.71763456543349,34.086602315339995,-90.0,168.922478679837,101.07752132016299,0.0,0,0
1755324676209,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.1429085,139.98754116666666,-192.52895641340046,34.086602315339995,-90.0,168.922478679837,101.07752132016299,0.0,0,0
1755324676319,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.1429085,139.98754116666666,-192.30882765104175,34.086602315339995,-90.0,168.922478679837,101.07752132016299,0.0,0,0
1755324676423,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.1429085,139.98754116666666,-192.5918495045122,34.086602315339995,-90.0,168.922478679837,101.07752132016299,0.0,0,0
1755324676526,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.1429085,139.98754116666666,-192.87486378922216,34.086602315339995,-90.0,168.922478679837,101.07752132016299,0.0,0,0
1755324676619,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.1429085,139.98754116666666,-192.4975097276818,34.086602315339995,-90.0,168.922478679837,101.07752132016299,0.0,0,0
1755324676723,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.1429085,139.98754116666666,-192.68618844036595,34.086602315339995,-90.0,168.922478679837,101.07752132016299,0.0,0,0
1755324676831,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.1429085,139.98754116666666,-193.0320906771122,34.086602315339995,-90.0,168.922478679837,101.07752132016299,0.0,0,0
1755324676920,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.1429085,139.98754116666666,-192.65474222185657,34.086602315339995,-90.0,168.922478679837,101.07752132016299,0.0,0,0
1755324677046,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.1429085,139.98754116666666,-192.96920020225417,34.086602315339995,-90.0,168.922478679837,101.07752132016299,0.0,0,0
1755324677155,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.1429085,139.98754116666666,-193.15787050562443,34.086602315339995,-90.0,168.922478679837,101.07752132016299,0.0,0,0
1755324677259,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.1429085,139.98754116666666,-193.1264256886444,34.086602315339995,-90.0,168.922478679837,101.07752132016299,0.0,0,0
1755324677367,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.1429085,139.98754116666666,-193.06353577438827,34.086602315339995,-90.0,168.922478679837,101.07752132016299,0.0,0,0
1755324677458,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.1429085,139.98754116666666,-193.25220439600204,34.086602315339995,-90.0,168.922478679837,101.07752132016299,0.0,0,0
1755324677567,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.1429085,139.98754116666666,-193.00064548640412,34.086602315339995,-90.0,168.922478679837,101.07752132016299,0.0,0,0
1755324677670,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.1429085,139.98754116666666,-193.22075985930817,34.086602315339995,-90.0,168.922478679837,101.07752132016299,0.0,0,0
1755324677799,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.1429085,139.98754116666666,-193.4094256780503,34.086602315339995,-90.0,168.922478679837,101.07752132016299,0.0,0,0
1755324677918,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.1429085,139.98754116666666,-193.8496328425015,34.086602315339995,-90.0,168.922478679837,101.07752132016299,0.0,0,0
1755324678007,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.1429085,139.98754116666666,-193.598088133496,34.086602315339995,-90.0,168.922478679837,101.07752132016299,0.0,0,0
1755324678126,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.1429085,139.98754116666666,-193.598088133496,34.086602315339995,-90.0,168.922478679837,101.07752132016299,0.0,0,0
1755324678225,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.1429085,139.98754116666666,-193.81819008083863,34.086602315339995,-90.0,168.922478679837,101.07752132016299,0.0,0,0
1755324678308,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.1429085,139.98754116666666,-193.598088133496,34.086602315339995,-90.0,168.922478679837,101.07752132016299,0.0,0,0
1755324678408,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.1429085,139.98754116666666,-193.6295315490845,34.086602315339995,-90.0,168.922478679837,101.07752132016299,0.0,0,0
1755324678546,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.1429085,139.98754116666666,-193.9125180855706,34.086602315339995,-90.0,168.922478679837,101.07752132016299,0.0,0,0
1755324678651,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.1429085,139.98754116666666,-194.13261349378493,34.086602315339995,-90.0,168.922478679837,101.07752132016299,0.0,0,0
1755324678745,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.1429085,139.98754116666666,-193.75530427725624,34.086602315339995,-90.0,168.922478679837,101.07752132016299,0.0,0,0
1755324678847,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.1429085,139.98754116666666,-193.7867472257536,34.086602315339995,-90.0,168.922478679837,101.07752132016299,0.0,0,0
1755324678943,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.1429085,139.98754116666666,-193.6924181000147,34.086602315339995,-90.0,168.922478679837,101.07752132016299,0.0,0,0
1755324679031,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.1429085,139.98754116666666,-194.006845249572,34.086602315339995,-90.0,168.922478679837,101.07752132016299,0.0,0,0
1755324679145,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.1429085,139.98754116666666,-193.7867472257536,34.086602315339995,-90.0,168.922478679837,101.07752132016299,0.0,0,0
1755324679244,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.1429085,139.98754116666666,-193.7867472257536,34.086602315339995,-90.0,168.922478679837,101.07752132016299,0.0,0,0
1755324679328,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.1429085,139.98754116666666,-193.97540295498058,34.086602315339995,-90.0,168.922478679837,101.07752132016299,0.0,0,0
1755324679423,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.1429085,139.98754116666666,-193.94396056698668,34.086602315339995,-90.0,168.922478679837,101.07752132016299,0.0,0,0
1755324679528,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.1429085,139.98754116666666,-194.28982169731074,34.086602315339995,-90.0,168.922478679837,101.07752132016299,0.0,0,0
1755324679647,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.1429085,139.98754116666666,-194.9186311602627,34.086602315339995,-90.0,168.922478679837,101.07752132016299,0.0,0,0
1755324679749,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.1429085,139.98754116666666,-194.98151005177618,34.086602315339995,-90.0,168.922478679837,101.07752132016299,0.0,0,0
1755324679860,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.1429085,139.98754116666666,-194.82431212252308,34.086602315339995,-90.0,168.922478679837,101.07752132016299,0.0,0,0
1755324679965,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.1429085,139.98754116666666,-195.26446044067606,34.086602315339995,-90.0,168.922478679837,101.07752132016299,0.0,0,0
1755324680081,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.1429085,139.98754116666666,-195.23302188213458,34.086602315339995,-90.0,168.922478679837,101.07752132016299,0.0,0,0
1755324680184,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.1429085,139.98754116666666,-195.48452773560052,34.086602315339995,-90.0,168.922478679837,101.07752132016299,0.0,0,0
1755324680287,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.1429085,139.98754116666666,-195.61027842110218,34.086602315339995,-90.0,168.922478679837,101.07752132016299,0.0,0,0
1755324680397,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.1429085,139.98754116666666,-195.26446044067606,34.086602315339995,-90.0,168.922478679837,101.07752132016299,0.0,0,0
1755324680504,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.1429085,139.98754116666666,-195.2015832302103,34.086602315339995,-90.0,168.922478679837,101.07752132016299,0.0,0,0
1755324680599,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.1429085,139.98754116666666,-195.51596554705011,34.086602315339995,-90.0,168.922478679837,101.07752132016299,0.0,0,0
1755324680696,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.1429085,139.98754116666666,-195.9246485982183,34.086602315339995,-90.0,168.922478679837,101.07752132016299,0.0,0,0
1755324680789,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.1429085,139.98754116666666,-195.39021374095495,34.086602315339995,-90.0,168.922478679837,101.07752132016299,0.0,0,0
1755324680884,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142892833333335,139.98753516666667,-195.45308983076814,34.086602315339995,-90.0,168.922478679837,101.07752132016299,0.0,0,0
1755324680971,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142892833333335,139.98753516666667,-195.45308983076814,32.518513133043996,-90.0,167.1768976060028,102.8231023939972,0.0,0,0
1755324681088,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142892833333335,139.98753516666667,-195.29589890582488,32.518513133043996,-90.0,167.1768976060028,102.8231023939972,0.0,0,0
1755324681206,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142892833333335,139.98753516666667,-195.79890164791024,32.518513133043996,-90.0,167.1768976060028,102.8231023939972,0.0,0,0
1755324681308,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142892833333335,139.98753516666667,-195.61027842110218,32.518513133043996,-90.0,167.1768976060028,102.8231023939972,0.0,0,0
1755324681429,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142892833333335,139.98753516666667,-195.7045904547091,32.518513133043996,-90.0,167.1768976060028,102.8231023939972,0.0,0,0
1755324681543,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142892833333335,139.98753516666667,-195.45308983076814,32.518513133043996,-90.0,167.1768976060028,102.8231023939972,0.0,0,0
1755324681635,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142892833333335,139.98753516666667,-195.61027842110218,32.518513133043996,-90.0,167.1768976060028,102.8231023939972,0.0,0,0
1755324681741,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142892833333335,139.98753516666667,-195.89321200070563,32.518513133043996,-90.0,167.1768976060028,102.8231023939972,0.0,0,0
1755324681844,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142892833333335,139.98753516666667,-195.54740326511694,32.518513133043996,-90.0,167.1768976060028,102.8231023939972,0.0,0,0
1755324681956,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142892833333335,139.98753516666667,-195.98752151311496,32.518513133043996,-90.0,167.1768976060028,102.8231023939972,0.0,0,0
1755324682056,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142892833333335,139.98753516666667,-195.6417158590206,32.518513133043996,-90.0,167.1768976060028,102.8231023939972,0.0,0,0
1755324682165,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142892833333335,139.98753516666667,-196.01895783050878,32.518513133043996,-90.0,167.1768976060028,102.8231023939972,0.0,0,0
1755324682270,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142892833333335,139.98753516666667,-196.01895783050878,32.518513133043996,-90.0,167.1768976060028,102.8231023939972,0.0,0,0
1755324682365,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142892833333335,139.98753516666667,-195.8303385255516,32.518513133043996,-90.0,167.1768976060028,102.8231023939972,0.0,0,0
1755324682466,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142892833333335,139.98753516666667,-195.67315320355624,32.518513133043996,-90.0,167.1768976060028,102.8231023939972,0.0,0,0
1755324682570,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142892833333335,139.98753516666667,-195.61027842110218,32.518513133043996,-90.0,167.1768976060028,102.8231023939972,0.0,0,0
1755324682692,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142892833333335,139.98753516666667,-195.8303385255516,32.518513133043996,-90.0,167.1768976060028,102.8231023939972,0.0,0,0
1755324682793,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142892833333335,139.98753516666667,-195.73602761248898,32.518513133043996,-90.0,167.1768976060028,102.8231023939972,0.0,0,0
1755324682922,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142892833333335,139.98753516666667,-195.8303385255516,32.518513133043996,-90.0,167.1768976060028,102.8231023939972,0.0,0,0
1755324683032,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142892833333335,139.98753516666667,-196.27044500823317,32.518513133043996,-90.0,167.1768976060028,102.8231023939972,0.0,0,0
1755324683151,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142892833333335,139.98753516666667,-196.49049138688858,32.518513133043996,-90.0,167.1768976060028,102.8231023939972,0.0,0,0
1755324683259,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142892833333335,139.98753516666667,-196.5219262103743,32.518513133043996,-90.0,167.1768976060028,102.8231023939972,0.0,0,0
1755324683378,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142892833333335,139.98753516666667,-196.64766457070567,32.518513133043996,-90.0,167.1768976060028,102.8231023939972,0.0,0,0
1755324683467,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142892833333335,139.98753516666667,-196.27044500823317,32.518513133043996,-90.0,167.1768976060028,102.8231023939972,0.0,0,0
1755324683567,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142892833333335,139.98753516666667,-196.11326622244272,32.518513133043996,-90.0,167.1768976060028,102.8231023939972,0.0,0,0
1755324683687,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142892833333335,139.98753516666667,-196.33331586896432,32.518513133043996,-90.0,167.1768976060028,102.8231023939972,0.0,0,0
1755324683815,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142892833333335,139.98753516666667,-196.36475115928522,32.518513133043996,-90.0,167.1768976060028,102.8231023939972,0.0,0,0
1755324683904,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142892833333335,139.98753516666667,-196.36475115928522,32.518513133043996,-90.0,167.1768976060028,102.8231023939972,0.0,0,0
1755324684012,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142892833333335,139.98753516666667,-196.5219262103743,32.518513133043996,-90.0,167.1768976060028,102.8231023939972,0.0,0,0
1755324684132,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142892833333335,139.98753516666667,-196.5219262103743,32.518513133043996,-90.0,167.1768976060028,102.8231023939972,0.0,0,0
1755324684234,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142892833333335,139.98753516666667,-196.5847955772662,32.518513133043996,-90.0,167.1768976060028,102.8231023939972,0.0,0,0
1755324684323,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142892833333335,139.98753516666667,-196.89913681008701,32.518513133043996,-90.0,167.1768976060028,102.8231023939972,0.0,0,0
1755324684437,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142892833333335,139.98753516666667,-197.08773706865554,32.518513133043996,-90.0,167.1768976060028,102.8231023939972,0.0,0,0
1755324684531,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142892833333335,139.98753516666667,-196.89913681008701,32.518513133043996,-90.0,167.1768976060028,102.8231023939972,0.0,0,0
1755324684634,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142892833333335,139.98753516666667,-196.93057041990153,32.518513133043996,-90.0,167.1768976060028,102.8231023939972,0.0,0,0
1755324684752,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142892833333335,139.98753516666667,-197.33919885238285,32.518513133043996,-90.0,167.1768976060028,102.8231023939972,0.0,0,0
1755324684857,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142892833333335,139.98753516666667,-196.83626931038833,32.518513133043996,-90.0,167.1768976060028,102.8231023939972,0.0,0,0
1755324684962,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142892833333335,139.98753516666667,-196.5847955772662,32.518513133043996,-90.0,167.1768976060028,102.8231023939972,0.0,0,0
1755324685062,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142892833333335,139.98753516666667,-197.46492750389618,32.518513133043996,-90.0,167.1768976060028,102.8231023939972,0.0,0,0
1755324685161,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142892833333335,139.98753516666667,-197.24490138360753,32.518513133043996,-90.0,167.1768976060028,102.8231023939972,0.0,0,0
1755324685252,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142892833333335,139.98753516666667,-197.52779126958245,32.518513133043996,-90.0,167.1768976060028,102.8231023939972,0.0,0,0
1755324685390,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142892833333335,139.98753516666667,-197.276333966546,32.518513133043996,-90.0,167.1768976060028,102.8231023939972,0.0,0,0
1755324685498,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142892833333335,139.98753516666667,-198.15640839171004,32.518513133043996,-90.0,167.1768976060028,102.8231023939972,0.0,0,0
1755324685605,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142892833333335,139.98753516666667,-197.8735353069305,32.518513133043996,-90.0,167.1768976060028,102.8231023939972,0.0,0,0
1755324685735,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142892833333335,139.98753516666667,-197.84210449750717,32.518513133043996,-90.0,167.1768976060028,102.8231023939972,0.0,0,0
1755324685835,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142892833333335,139.98753516666667,-198.3449862483008,32.518513133043996,-90.0,167.1768976060028,102.8231023939972,0.0,0,0
1755324685939,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142892833333335,139.98753516666667,-198.53356074511908,32.518513133043996,-90.0,167.1768976060028,102.8231023939972,0.0,0,0
1755324686066,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142892833333335,139.98753516666667,-198.65927520985986,32.518513133043996,-90.0,167.1768976060028,102.8231023939972,0.0,0,0
1755324686173,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142892833333335,139.98753516666667,-198.72213188230262,32.518513133043996,-90.0,167.1768976060028,102.8231023939972,0.0,0,0
1755324686275,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142892833333335,139.98753516666667,-199.382104407155,32.518513133043996,-90.0,167.1768976060028,102.8231023939972,0.0,0,0
1755324686358,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142892833333335,139.98753516666667,-199.47638283724896,32.518513133043996,-90.0,167.1768976060028,102.8231023939972,0.0,0,0
