Second,Phase,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,LAT,LNG,ALT,Distance,Azimuth,Angle,Direction,0,cone direction,cone probability,0,0,,
596.047,3,-1.82,11.47,-2.42,-5.25,17.0625,-10,66.6875,-33.0625,-7.0625,40.14268733,139.9876698,153.8178324,9.185075463,-116.3714124,206.5132935,37.1152941,11.86295494,0,0,0.596047,596.047,37.1152941,37.1152941
596.174,3,-0.31,5.99,1.19,-173.3125,-3,2.625,22.1875,-36.5,49.875,40.14268733,139.9876698,153.946621,9.185075463,-148.7055563,206.5132935,-360,6.114924366,0,0,0.596174,596.174,37.1152941,37.1152941
596.283,3,-0.83,5.19,3.46,-147,-20.8125,-5.4375,38.0625,-32.75,-4.6875,40.14268733,139.9876698,151.7896209,9.185075463,-130.7095895,206.5132935,22.777117,6.292582935,0,0,0.596283,596.283,22.777117,22.777117
596.39,3,-3,9.2,5.99,-160.9375,4.0625,11.25,33,-51.6875,-43,40.14268733,139.9876698,151.274582,9.185075463,-147.4437128,206.5132935,6.042993688,11.38068979,0,0,0.59639,596.39,6.042993688,6.042993688
596.492,3,-0.46,4.53,9.37,-93.5,-9.0625,-3.0625,25.5,-66,-24.375,40.14268733,139.9876698,146.9942987,9.185075463,-158.8752809,206.5132935,-5.388574353,10.41774448,0,0,0.596492,596.492,-5.388574353,-5.388574353
596.584,3,-1.54,2.42,8.89,-184.0625,-0.75,24.625,20.25,-84.1875,-24.375,40.14268733,139.9876698,152.9485509,9.185075463,-166.4753124,206.5132935,-12.9886059,9.341311471,0,0,0.596584,596.584,-12.9886059,-12.9886059
596.681,3,-0.13,4.66,8.79,-57.5,-1.1875,25.3125,-93.0625,-53,-85.1875,40.14268733,139.9876698,155.5244092,9.185075463,-240.3380658,206.5132935,-86.85135935,9.949703513,0,0,0.596681,596.681,-86.85135935,-86.85135935
596.83,3,-0.72,-1.36,9.76,-92.5625,7.25,51.5625,-101.0625,-46.75,-84.1875,40.14268733,139.9876698,152.1759167,9.185075463,-245.1754452,206.5132935,-91.68873873,9.880566785,0,0,0.59683,596.83,-91.68873873,-91.68873873
596.939,3,-0.76,-1.76,10.32,-67.125,0.875,40.0625,68.75,6.75,-83.6875,40.14268733,139.9876698,157.1024346,9.185075463,-84.39256804,206.5132935,69.09413846,10.49655181,0,0,0.596939,596.939,69.09413846,69.09413846
597.041,3,-0.36,-4.6,9.19,-51.8125,-1.8125,33.375,68,11.875,-87.1875,40.14268733,139.9876698,158.0686898,9.185075463,-80.09419446,206.5132935,73.39251204,10.28327283,0,0,0.597041,597.041,73.39251204,73.39251204
597.146,3,-0.16,-3.64,10.03,-51.375,-1.0625,-35,14,11.1875,-34.0625,40.14268733,139.9876698,159.0350339,9.185075463,-51.37139859,206.5132935,102.1153079,10.67127453,0,0,0.597146,597.146,102.1153079,102.1153079
597.229,3,-0.5,-3.52,7.43,-104.375,-3.625,-19.4375,30.0625,10.25,-49.5625,40.14268733,139.9876698,159.5826684,9.185075463,-71.17286466,206.5132935,82.31384184,8.236825845,0,0,0.597229,597.229,82.31384184,82.31384184
597.341,3,0.33,-5.72,6.94,-205.4375,-9.25,-6.625,26.75,25.75,-38.875,40.14268733,139.9876698,158.2619515,9.185075463,-46.09121623,206.5132935,107.3954903,8.99949443,0,0,0.597341,597.341,107.3954903,107.3954903
597.461,3,1.87,-11.46,0.97,-135.1875,4,-21.3125,26.5625,49.75,-38.5625,40.14268733,139.9876698,158.229741,9.185075463,-28.09863234,206.5132935,125.3880742,11.6520127,0,0,0.597461,597.461,125.3880742,125.3880742
597.574,3,-0.76,316.67,4.77,-17.9375,13.25,1.0625,26.75,49.25,-30.375,40.14268733,139.9876698,156.7803694,9.185075463,-28.50847369,206.5132935,124.9782328,316.7068351,0,0,0.597574,597.574,124.9782328,124.9782328
597.69,3,0.49,-5.25,-0.71,23.125,-35.4375,19.5,29.5,46.1875,-22.875,40.14268733,139.9876698,159.09946,9.185075463,-32.56640954,206.5132935,120.920297,5.32040412,0,0,0.59769,597.69,120.920297,120.920297
597.791,3,0.95,-9.69,2.11,-66.0625,-16.375,-4.8125,10.875,12.375,-34.75,40.14268733,139.9876698,158.9383955,9.185075463,-41.30861401,206.5132935,112.1780925,9.962464555,0,0,0.597791,597.791,112.1780925,112.1780925
597.879,3,-0.98,-9.47,2.73,-5.1875,2.8125,5.5625,8.375,22.375,-28.875,40.14268733,139.9876698,157.7788039,9.185075463,-20.52095901,206.5132935,132.9657475,9.904251612,0,0,0.597879,597.879,132.9657475,132.9657475
597.984,3,0.43,-7.31,0.55,-50.25,23.25,-8.375,17.375,39.0625,-13.375,40.14268733,139.9876698,159.9370354,9.185075463,-23.97949826,206.5132935,129.5072082,7.343262218,0,0,0.597984,597.984,129.5072082,129.5072082
598.121,3,0,-11.11,1.91,-119.375,24.4375,-2.625,10.5625,41.5,-40.6875,40.14268733,139.9876698,160.1303315,9.185075463,-14.27962231,206.5132935,139.2070842,11.27298541,0,0,0.598121,598.121,139.2070842,139.2070842
598.234,3,0.51,-6.72,-4.08,-200.25,-12.25,10.0625,9.875,26.75,-35.6875,40.14268733,139.9876698,156.3616993,9.185075463,-20.26207253,206.5132935,133.224634,7.87812795,0,0,0.598234,598.234,133.224634,133.224634
598.328,3,0.18,-7.63,-4.86,-161.5625,-8.6875,-12.75,19,46.6875,-14.5,40.14268733,139.9876698,160.001467,9.185075463,-22.14441489,206.5132935,131.3422916,9.048143456,0,0,0.598328,598.328,131.3422916,131.3422916
598.433,3,-1.98,-6.42,-9.28,-25.3125,17.1875,-2.1875,22.1875,48.75,30.5,40.14268733,139.9876698,160.1303315,9.185075463,-24.47162053,206.5132935,129.015086,11.45666618,0,0,0.598433,598.433,129.015086,129.015086
598.518,3,-0.01,-7.07,-5.91,-21.875,-7.125,5.8125,-13.0625,42.375,28.375,40.14268733,139.9876698,159.9692511,9.185075463,17.1324159,206.5132935,170.6191224,9.214830438,0,0,0.598518,598.518,170.6191224,170.6191224
598.626,3,-0.56,-4.99,-9.64,-19.5,-4.875,-8.75,-11.375,47.75,27.375,40.14268733,139.9876698,159.5182393,9.185075463,13.39925672,206.5132935,166.8859632,10.86937441,0,0,0.598626,598.626,166.8859632,166.8859632
598.735,3,0.01,-3.38,-8.8,-28.125,-9.625,-6.5,3.6875,50.875,54.1875,40.14268733,139.9876698,159.4215965,9.185075463,-4.145638526,206.5132935,149.341068,9.426796911,0,0,0.598735,598.735,149.341068,149.341068
598.857,3,0.03,-5.2,-6.69,26.1875,-14.5,-44.5,7.375,45.25,59.875,40.14268733,139.9876698,159.260527,9.185075463,-9.256869823,206.5132935,144.2298367,8.473311041,0,0,0.598857,598.857,144.2298367,144.2298367
598.949,3,-0.2,-4.98,-7.3,-56.6875,0.25,5.25,11.75,45.25,48.6875,40.14268733,139.9876698,156.7481634,9.185075463,-14.55642432,206.5132935,138.9302822,8.83914023,0,0,0.598949,598.949,138.9302822,138.9302822
599.061,3,-0.55,-3,-8.33,12.125,13.6875,4.125,8.1875,39.5,54.5625,40.14268733,139.9876698,158.7451213,9.185075463,-11.71035225,206.5132935,141.7763543,8.870817324,0,0,0.599061,599.061,141.7763543,141.7763543
599.186,3,-0.26,-4.14,-8,-3.6875,3.1875,12.125,10.25,28.5,56.5,40.14268733,139.9876698,158.3585837,9.185075463,-19.78107711,206.5132935,133.7056294,9.011503759,0,0,0.599186,599.186,133.7056294,133.7056294
599.284,3,-0.45,-5.64,-8.64,5.625,1.375,18.4375,3.1875,37.75,17.75,40.14268733,139.9876698,158.4552168,9.185075463,-4.826440163,206.5132935,148.6602663,10.32771514,0,0,0.599284,599.284,148.6602663,148.6602663
599.379,3,-0.43,-3.86,-8.21,-42.0625,-6.0625,7.125,-4.875,34.1875,28.75,40.14268733,139.9876698,158.2619515,9.185075463,8.115437451,206.5132935,161.602144,9.082323491,0,0,0.599379,599.379,161.602144,161.602144
599.49,3,-0.79,-2.97,-8.72,11.0625,-7.1875,-22.1875,4.6875,21.5,16.875,40.14268733,139.9876698,158.229741,9.185075463,-12.2993434,206.5132935,141.1873631,9.245723336,0,0,0.59949,599.49,141.1873631,141.1873631
599.586,3,0.24,-3.62,-7.92,-21.1875,-8.4375,-7.875,10.0625,17.6875,23.375,40.14268733,139.9876698,157.5855511,9.185075463,-29.63574661,206.5132935,123.8509599,8.711394837,0,0,0.599586,599.586,123.8509599,123.8509599
599.695,3,-1.86,7.32,-13.23,-113.25,1.875,4.625,14.875,28.75,17.5625,40.14268733,139.9876698,156.5227243,9.185075463,-27.35665234,206.5132935,126.1300542,15.23400473,0,0,0.599695,599.695,126.1300542,126.1300542
599.798,3,-0.42,0.58,-9.89,-102,-4.0625,-1.375,19.1875,6.0625,21.5625,40.14268733,139.9876698,157.1346417,9.185075463,-72.46550009,206.5132935,81.02120641,9.915891286,0,0,0.599798,599.798,81.02120641,81.02120641
599.899,3,-0.74,2.63,-9.32,-2.625,5.625,10.625,16.875,3.0625,12.6875,40.14268733,139.9876698,156.9414008,9.185075463,-79.71382882,206.5132935,73.77287768,9.712203663,0,0,0.599899,599.899,73.77287768,73.77287768
600.031,3,-0.48,3.32,-8.34,-38,-7.1875,19.8125,9.75,-3.75,24.6875,40.14268733,139.9876698,156.7803694,9.185075463,-111.037511,206.5132935,42.44919548,8.989349253,0,0,0.600031,600.031,42.44919548,42.44919548
600.13,3,0.23,1.76,-9.08,-5.5625,-7.5625,1.875,7.6875,-8.5625,17.75,40.14268733,139.9876698,156.9091943,9.185075463,-138.0821808,206.5132935,15.40452568,9.251859273,0,0,0.60013,600.13,15.40452568,15.40452568
600.241,3,-0.68,5.41,-9.21,12.5625,6.0625,-27.6875,18.875,-7.6875,67.5625,40.14268733,139.9876698,156.5871349,9.185075463,-112.1603191,206.5132935,41.32638737,10.70301827,0,0,0.600241,600.241,41.32638737,41.32638737
600.332,3,-0.41,5.84,-9.18,-19.1875,-4.3125,-3.25,6.5,1.25,62.1875,40.14268733,139.9876698,156.3616993,9.185075463,-79.11447295,206.5132935,74.37223356,10.88788777,0,0,0.600332,600.332,74.37223356,74.37223356
600.438,3,-1.64,2.92,-7.76,-13.1875,7.375,-3.3125,16.6875,1.5625,60.1875,40.14268733,139.9876698,156.3294946,9.185075463,-84.65082257,206.5132935,68.83588393,8.451840036,0,0,0.600438,600.438,68.83588393,68.83588393
600.537,3,0.12,-0.07,-6.08,-22.0625,-7.75,20.5625,24.75,-10,54.5625,40.14268733,139.9876698,155.1379902,9.185075463,-112.0006984,206.5132935,41.48600815,6.081586964,0,0,0.600537,600.537,41.48600815,41.48600815
600.632,3,-1.17,7.86,-9.03,0.375,-3.6875,16.25,21,9.25,56.0625,40.14268733,139.9876698,154.3973934,9.185075463,-66.22765119,206.5132935,87.25905531,12.0286907,0,0,0.600632,600.632,87.25905531,87.25905531
600.718,3,-0.95,6.22,-7.71,-80.875,-24.0625,22.4375,17.75,-10.75,54.25,40.14268733,139.9876698,153.302694,9.185075463,-121.2005146,206.5132935,32.2861919,9.951633032,0,0,0.600718,600.718,32.2861919,32.2861919
600.84,3,-0.1,3.03,-6.76,-65.625,-8.25,12.375,6.375,3.25,69.75,40.14268733,139.9876698,154.3973934,9.185075463,-62.98733465,206.5132935,90.49937185,7.408677345,0,0,0.60084,600.84,90.49937185,90.49937185
600.927,3,0.03,5.76,-6.82,-21.75,-0.4375,-16.125,-0.75,-6.5625,72,40.14268733,139.9876698,149.60088,9.185075463,-186.5198018,206.5132935,-33.03309525,8.926975972,0,0,0.600927,600.927,-33.03309525,-33.03309525
601.024,3,-0.67,6.75,-7.29,-34.3125,18.5625,-11.9375,19.5,-10.1875,-1984.25,40.14268733,139.9876698,151.4999084,9.185075463,-117.5841825,206.5132935,35.90252404,9.957685474,0,0,0.601024,601.024,35.90252404,35.90252404
601.131,3,-1.32,5.47,-4.7,-40,3.4375,-13.3125,9.6875,-12.5625,-20.25,40.14268733,139.9876698,153.8822265,9.185075463,-142.3625925,206.5132935,11.12411399,7.331664204,0,0,0.601131,601.131,11.12411399,11.12411399
601.232,3,-2.11,11.29,-4.9,-93.625,-1.625,-4.625,26.25,-15.875,51.1875,40.14268733,139.9876698,152.8841626,9.185075463,-121.1639506,206.5132935,32.32275589,12.48704128,0,0,0.601232,601.232,32.32275589,32.32275589
601.342,3,-1.09,8.09,-3.36,-92.9375,-9.375,1.375,23.75,-19.75,44.375,40.14268733,139.9876698,152.3690699,9.185075463,-129.7461972,206.5132935,23.74050925,8.827559119,0,0,0.601342,601.342,23.74050925,23.74050925
601.449,3,-2.74,15.45,-6.26,-42.1875,-2.5,-2035.25,26.375,-21.5,42.5,40.14268733,139.9876698,152.6909999,9.185075463,-129.1857444,206.5132935,24.30096209,16.89371777,0,0,0.601449,601.449,24.30096209,24.30096209
601.533,3,-2.6,5.87,-3.86,-39,-7.1875,10.5,26.5625,-10,35.5625,40.14268733,139.9876698,149.3755943,9.185075463,-110.6298799,206.5132935,42.85682655,7.491094713,0,0,0.601533,601.533,42.85682655,42.85682655
601.63,3,-1.26,9.54,-2.45,-77,-22.0625,7.625,16.1875,-30.5625,-2.5,40.14268733,139.9876698,148.3457786,9.185075463,-152.0919631,206.5132935,-360,9.929838871,0,0,0.60163,601.63,42.85682655,42.85682655
601.728,3,-1.31,8.93,-0.64,-97.375,-10.875,-2.125,11.75,-62.875,27.375,40.14268733,139.9876698,150.4698843,9.185075463,-169.4147359,206.5132935,-15.92802944,9.048237397,0,0,0.601728,601.728,-15.92802944,-15.92802944
601.826,3,-0.48,9.76,1.67,-149.9375,-8.25,1.9375,26.1875,-30.1875,-14.0625,40.14268733,139.9876698,150.4698843,9.185075463,-139.0585308,206.5132935,14.42817565,9.913470633,0,0,0.601826,601.826,14.42817565,14.42817565
601.926,3,-1.18,8.95,3.45,-132.6875,40.0625,17.4375,129.5625,-32.375,-8.5625,40.14268733,139.9876698,149.8261705,9.185075463,-104.02974,206.5132935,49.45696653,9.664233027,0,0,0.601926,601.926,49.45696653,49.45696653
602.011,3,-1.06,8.94,6.59,-139.5,-22.375,-18.8125,-25.5625,-52.25,-4.25,40.14268733,139.9876698,148.8606738,9.185075463,-206.0694729,206.5132935,-52.58276644,11.15684991,0,0,0.602011,602.011,-52.58276644,-52.58276644
602.11,3,-0.5,6.18,8.25,-106.125,-20.9375,-13.625,28.5625,-21.0625,-68.5,40.14268733,139.9876698,144.9030657,9.185075463,-126.4057292,206.5132935,27.08097726,10.32012112,0,0,0.60211,602.11,27.08097726,27.08097726
602.213,3,0.64,5.19,7.56,-67.4375,12.9375,24,124.5,-40.5,-67.0625,40.14268733,139.9876698,147.702195,9.185075463,-108.0197693,206.5132935,45.46693722,9.19235008,0,0,0.602213,602.213,45.46693722,45.46693722
602.303,3,-1.26,-0.2,10.48,-17.0625,5.625,21.0625,4.875,-25.875,-24.375,40.14268733,139.9876698,148.2492385,9.185075463,-169.3302172,206.5132935,-15.84351069,10.5573671,0,0,0.602303,602.303,-15.84351069,-15.84351069
602.407,3,-0.99,7.72,7.91,-42.3125,15.75,14.0625,31.1875,-32.0625,-61.875,40.14268733,139.9876698,148.764129,9.185075463,-135.7925788,206.5132935,17.6941277,11.09714378,0,0,0.602407,602.407,17.6941277,17.6941277
602.517,3,1.24,3.83,10.26,-51.4375,13.0625,24.5,75.5625,-24.875,-30.5,40.14268733,139.9876698,152.8519686,9.185075463,-108.2214252,206.5132935,45.26528133,11.02152893,0,0,0.602517,602.517,45.26528133,45.26528133
602.624,3,0.41,5.76,8.03,-162.4375,-7.25,-41.125,-27.1875,-23.5625,-25.5625,40.14268733,139.9876698,154.1398068,9.185075463,-229.0856168,206.5132935,-75.59891028,9.890733037,0,0,0.602624,602.624,-75.59891028,-75.59891028
602.741,3,0.06,-1.56,9.6,-150.6875,18.9375,-1.875,31.25,-20.375,-33.1875,40.14268733,139.9876698,156.7803694,9.185075463,-123.1043504,206.5132935,30.38235609,9.726109191,0,0,0.602741,602.741,30.38235609,30.38235609
602.862,3,-2.56,-7.81,10.1,-68.75,-37.4375,63.9375,27.6875,-38.375,-112.5625,40.14268733,139.9876698,150.1158368,9.185075463,-144.1896129,206.5132935,9.297093605,13.02150913,0,0,0.602862,602.862,9.297093605,9.297093605
602.978,3,-0.53,-6.41,10.71,-126.3125,-7.6875,-9.6875,-13.0625,-10.875,9.5625,40.14268733,139.9876698,158.7773334,9.185075463,-230.2214043,206.5132935,-76.73469782,12.492922,0,0,0.602978,602.978,-76.73469782,-76.73469782
603.069,3,0.48,-6.43,9.04,-110.25,15.75,-16.4375,25.1875,-17.5625,-32.5625,40.14268733,139.9876698,159.7115277,9.185075463,-124.8869255,206.5132935,28.59978099,11.10391372,0,0,0.603069,603.069,28.59978099,28.59978099
603.185,3,-0.23,-8.24,6.8,-38.25,-21.375,20.25,127.75,-30.25,-237.6875,40.14268733,139.9876698,157.1024346,9.185075463,-103.3217373,206.5132935,50.1649692,10.68599551,0,0,0.603185,603.185,50.1649692,50.1649692
603.296,3,-1.01,-5.54,4.48,-164.5625,6,1.25,17.5,17.0625,-65.375,40.14268733,139.9876698,158.8739704,9.185075463,-45.7252243,206.5132935,107.7614822,7.195978043,0,0,0.603296,603.296,107.7614822,107.7614822
603.409,3,-0.29,-9.87,3.2,-9,-10.6875,4.125,19.1875,45.1875,-46.1875,40.14268733,139.9876698,158.5518507,9.185075463,-23.00703061,206.5132935,130.4796759,10.37983622,0,0,0.603409,603.409,130.4796759,130.4796759
603.5,3,0.14,-8.06,1.69,-42.1875,9.625,-12.375,29.1875,34.6875,-35.875,40.14268733,139.9876698,157.7788039,9.185075463,-40.07864688,206.5132935,113.4080596,8.236461619,0,0,0.6035,603.5,113.4080596,113.4080596
603.617,3,-0.42,-7.56,2.98,-15.3125,15.125,-7.1875,20.6875,41.6875,-28.0625,40.14268733,139.9876698,158.13311,9.185075463,-26.3929923,206.5132935,127.0937142,8.136977326,0,0,0.603617,603.617,127.0937142,127.0937142
603.714,3,-0.15,-11.4,3.74,-96.25,14.5625,-1.8125,16,30.25,-23.875,40.14268733,139.9876698,158.3585837,9.185075463,-27.87551039,206.5132935,125.6111961,11.9987541,0,0,0.603714,603.714,125.6111961,125.6111961
603.811,3,-0.15,-8.53,1.81,-62.625,2.875,8.3125,15.875,48.1875,-12.5625,40.14268733,139.9876698,157.8110131,9.185075463,-18.23406846,206.5132935,135.252638,8.721209778,0,0,0.603811,603.811,135.252638,135.252638
603.922,3,0.69,-8.19,-1.07,-25.375,-23.3125,11.0625,17.25,17.5625,5.6875,40.14268733,139.9876698,156.7159575,9.185075463,-44.48568904,206.5132935,109.0010175,8.288371372,0,0,0.603922,603.922,109.0010175,109.0010175
604.021,3,0.31,-12.45,0.6,-48.0625,-7.8125,-2,19.375,0.1875,1.75,40.14268733,139.9876698,158.2941621,9.185075463,-89.44554202,206.5132935,64.04116448,12.46830381,0,0,0.604021,604.021,64.04116448,64.04116448
604.128,3,1.41,-4.8,-0.85,-45.625,-34,-3.9375,29.1875,2.75,8.25,40.14268733,139.9876698,158.487428,9.185075463,-84.61757172,206.5132935,68.86913478,5.074504902,0,0,0.604128,604.128,68.86913478,68.86913478
604.226,3,-1.53,-10.14,-4.41,-178.5625,7.5625,4.0625,26.375,7.6875,15.5,40.14268733,139.9876698,158.229741,9.185075463,-73.75022313,206.5132935,79.73648337,11.16282222,0,0,0.604226,604.226,79.73648337,79.73648337
604.332,3,-0.95,-7.66,-5.82,-156.1875,5.5625,3.1875,15.75,-1.5,32.5625,40.14268733,139.9876698,157.6499683,9.185075463,-95.44033203,206.5132935,58.04637447,9.66697988,0,0,0.604332,604.332,58.04637447,58.04637447
604.444,3,0.13,-6.4,-6.58,-84.1875,3.625,33.3125,17.5625,-17.0625,38.6875,40.14268733,139.9876698,157.1990562,9.185075463,-134.1726816,206.5132935,19.31402488,9.180049019,0,0,0.604444,604.444,19.31402488,19.31402488
604.57,3,-0.15,-4.7,-8.77,-146.5625,3.875,14.75,7.0625,5.375,52.875,40.14268733,139.9876698,156.3616993,9.185075463,-52.72661762,206.5132935,100.7600889,9.951150687,0,0,0.60457,604.57,100.7600889,100.7600889
604.665,3,-1.6,0.72,-9.54,-126.8125,-6.9375,14.25,25.75,41.5,53.25,40.14268733,139.9876698,154.8159852,9.185075463,-31.81885393,206.5132935,121.6678526,9.7,0,0,0.604665,604.665,121.6678526,121.6678526
604.755,3,-0.56,0.31,-9.88,-161,-11,10.5,12.5625,-15,59.5625,40.14268733,139.9876698,145.4177921,9.185075463,-140.0538261,206.5132935,13.43288045,9.900712096,0,0,0.604755,604.755,13.43288045,13.43288045
604.865,3,-1.28,3.92,-10.69,-140.4375,-15.5,24.75,15.25,-42.0625,49.75,40.14268733,139.9876698,154.0110159,9.185075463,-160.0715976,206.5132935,-6.58489113,11.45778774,0,0,0.604865,604.865,-6.58489113,-6.58489113
604.971,3,-1.36,4.55,-6.77,-144.875,0.4375,3.125,16.75,3,65.25,40.14268733,139.9876698,153.8500294,9.185075463,-79.84573342,206.5132935,73.64097308,8.269522356,0,0,0.604971,604.971,73.64097308,73.64097308
605.081,3,-0.45,5.68,-6.43,-49.5,28.25,-25.5625,72.6875,-2.5,4.0625,40.14268733,139.9876698,153.0129397,9.185075463,-91.96984362,206.5132935,61.51686288,8.591263004,0,0,0.605081,605.081,61.51686288,61.51686288
605.199,3,-0.72,10.89,-6.03,-21.0625,-10.625,17.875,16.875,-18.875,65,40.14268733,139.9876698,151.7574303,9.185075463,-138.2020206,206.5132935,15.28468592,12.46881711,0,0,0.605199,605.199,15.28468592,15.28468592
605.318,3,-1.63,10.82,-5.65,-18.75,-3.4375,9.125,27.5,-21.0625,52.6875,40.14268733,139.9876698,150.4055111,9.185075463,-127.448832,206.5132935,26.03787445,12.31469853,0,0,0.605318,605.318,26.03787445,26.03787445
605.421,3,-0.98,10.66,-6.28,-119.375,-15.5625,9.375,19.1875,-42.875,38.75,40.14268733,139.9876698,147.9918027,9.185075463,-155.8904403,206.5132935,-360,12.41105958,0,0,0.605421,605.421,26.03787445,26.03787445
605.535,3,-1.81,9.93,-3.77,-184.375,-30.1875,-9.125,31.0625,-59.0625,26.5,40.14268733,139.9876698,144.2275255,9.185075463,-152.2589543,206.5132935,-360,10.77468793,0,0,0.605535,605.535,-360,26.03787445
605.644,3,-2.68,7.57,1.33,-135.5,-1.5,13.625,32,-45.5,-18.375,40.14268733,139.9876698,149.8261705,9.185075463,-144.8814061,206.5132935,8.60530038,8.139791152,0,0,0.605644,605.644,8.60530038,8.60530038
605.741,3,0.04,6.09,3.59,-178.75,-4.125,5.625,26,-55.5,-31.375,40.14268733,139.9876698,148.7319476,9.185075463,-154.8983913,206.5132935,-360,7.069497861,0,0,0.605741,605.741,8.60530038,8.60530038
605.827,3,-1.4,8.62,5.22,-170.6875,-10.25,-0.75,27.25,-49.5,-21.875,40.14268733,139.9876698,146.350798,9.185075463,-151.1669943,206.5132935,-360,10.17412404,0,0,0.605827,605.827,-360,8.60530038
605.921,3,0.07,3.86,9.54,-124.0625,-5.875,4.875,22.1875,-40.1875,-45.75,40.14268733,139.9876698,146.7047185,9.185075463,-151.0969316,206.5132935,-360,10.29155479,0,0,0.605921,605.921,-360,-360
606.032,3,0.31,2.17,11.61,-168.625,-8.1875,26.6875,15.375,-31.5625,-54.5625,40.14268733,139.9876698,151.0814489,9.185075463,-154.0279572,206.5132935,-360,11.81512167,0,0,0.606032,606.032,-360,-360
606.137,3,-0.33,-3.01,11.52,-200.0625,1.25,3.5625,21.6875,-11.0625,-72.5,40.14268733,139.9876698,152.7553871,9.185075463,-117.0255125,206.5132935,36.46119399,11.91131395,0,0,0.606137,606.137,36.46119399,36.46119399
606.226,3,0.16,-2.43,9.58,-162.5625,-4.9375,-1.75,18.5,4,-78.6875,40.14268733,139.9876698,154.1720048,9.185075463,-77.79953127,206.5132935,75.68717523,9.884680066,0,0,0.606226,606.226,75.68717523,75.68717523
606.331,3,-1.2,-3.24,7.47,-158.75,-13.4375,-0.5,19.5625,5.6875,-52.0625,40.14268733,139.9876698,155.1057892,9.185075463,-73.78901242,206.5132935,79.69769408,8.230340212,0,0,0.606331,606.331,79.69769408,79.69769408
606.442,3,0.32,-8.57,6.92,-190.9375,1.6875,-1,18.375,22.875,-55.1875,40.14268733,139.9876698,154.3329962,9.185075463,-38.77417094,206.5132935,114.7125356,11.019696,0,0,0.606442,606.442,114.7125356,114.7125356
606.553,3,0.23,-9.31,4.15,-178.75,28,14.625,19.25,33.25,-55.5625,40.14268733,139.9876698,156.7159575,9.185075463,-30.06858282,206.5132935,123.4181237,10.19566084,0,0,0.606553,606.553,123.4181237,123.4181237
606.663,3,0.02,-8.01,0.17,-178.9375,39.5625,18.5,12.375,35.5,-52.25,40.14268733,139.9876698,156.1362685,9.185075463,-19.21812311,206.5132935,134.2685834,8.011828755,0,0,0.606663,606.663,134.2685834,134.2685834
606.767,3,-1.49,-9.92,-5.69,-179.6875,1.875,15.625,19.6875,58.75,-46.1875,40.14268733,139.9876698,157.1990562,9.185075463,-18.52632957,206.5132935,134.9603769,11.53267532,0,0,0.606767,606.767,134.9603769,134.9603769
606.875,3,-1.28,-7.84,-5.86,-164.3125,-5.5625,9.3125,16.5625,43.25,14.5,40.14268733,139.9876698,157.3923019,9.185075463,-20.9542404,206.5132935,132.5324661,9.871352491,0,0,0.606875,606.875,132.5324661,132.5324661
606.972,3,-1.81,-6.2,-5.81,-147,-32.625,-13.6875,12.75,40.75,27.375,40.14268733,139.9876698,157.1024346,9.185075463,-17.37403713,206.5132935,136.1126694,8.687473741,0,0,0.606972,606.972,136.1126694,136.1126694
607.049,3,-1.22,-6.62,-6.73,-142.625,-3.125,-39.6875,13.0625,53.875,-2.5625,40.14268733,139.9876698,156.8769879,9.185075463,-13.62889724,206.5132935,139.8578093,9.518702643,0,0,0.607049,607.049,139.8578093,139.8578093
607.15,3,-0.27,-5.28,-9.2,-151.125,8.75,-22.6875,9.75,42.25,4.875,40.14268733,139.9876698,155.9752494,9.185075463,-12.99461679,206.5132935,140.4920897,10.61090477,0,0,0.60715,607.15,140.4920897,140.4920897
607.281,3,-3.6,-2.35,-7.79,-177.5,8.875,33.4375,8.1875,35.25,16.75,40.14268733,139.9876698,150.4055111,9.185075463,-13.07620296,206.5132935,140.4105035,8.897561464,0,0,0.607281,607.281,140.4105035,140.4105035
607.398,3,-2.18,2.94,-8.5,-113.4375,14.4375,-9.0625,18.5,8.875,53.0625,40.14268733,139.9876698,153.5280639,9.185075463,-64.37158112,206.5132935,89.11512538,9.254512413,0,0,0.607398,607.398,89.11512538,89.11512538
607.51,3,-0.88,3.17,-9.4,-139.8125,26.3125,-20.0625,5.875,-2.75,75.5625,40.14268733,139.9876698,152.8197746,9.185075463,-115.083594,206.5132935,38.40311249,9.959081283,0,0,0.60751,607.51,38.40311249,38.40311249
607.601,3,-2.37,2.36,-5.39,-185.375,41,-14,14.6875,-8.5625,73.375,40.14268733,139.9876698,150.9205074,9.185075463,-120.2412755,206.5132935,33.24543096,6.343390261,0,0,0.607601,607.601,33.24543096,33.24543096
607.726,3,-1.29,8.36,-5.13,-165.1875,3.9375,-5,21.1875,-21.1875,21.375,40.14268733,139.9876698,150.276766,9.185075463,-135,206.5132935,18.4867065,9.892957091,0,0,0.607726,607.726,18.4867065,18.4867065
607.813,3,1.1,15.42,-5.48,-165.0625,-10,-6.5,28.5,-9.0625,2.875,40.14268733,139.9876698,147.9918027,9.185075463,-107.6397511,206.5132935,45.84695537,16.40173162,0,0,0.607813,607.813,45.84695537,45.84695537
