MilliTime,Phase,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,LAT,LNG,ALT,Distance,Object Distance,Azimuth,Angle,Direction,Fall,,
1.74331E+12,0,-9.4276,0.9016,-0.343,-124.5146,33.1284,11.0276,-126,-126,91,0,0,0,16211370.731569242,0,-54.16234705,73.99940598223328,360,9.476822954978108,,
1.74331E+12,0,-9.9568,0.6467999999999999,-0.539,-124.5146,32.2962,5.9204,-126,-126,91,0,0,0,16211370.731569242,0,-54.16234705,73.99940598223328,360,9.992333935572809,,
1.74331E+12,0,-9.2022,0.7742,-0.7252,-124.5146,45.6228,-30.096,-138,-138,60,0,0,0,16211370.731569242,0,-66.50143432,73.99940598223328,360,9.263141233944346,,
1.74331E+12,0,-9.5844,-0.1666,-0.8624,-124.5146,85.5912,3.192,-138,-138,60,0,0,0,16211370.731569242,0,-66.50143432,73.99940598223328,360,9.624562986442553,,
1.74331E+12,0,-9.5844,-0.1666,-0.8624,-124.5146,69.1068,6.289,-136,-136,22,0,0,0,16211370.731569242,0,-80.81116392,73.99940598223328,360,9.624562986442553,,
1.74331E+12,0,-10.1626,0.0882,-1.8718,-124.5146,31.2702,-8.2004,-136,-136,22,0,0,0,16211370.731569242,0,-80.81116392,73.99940598223328,360,10.333917613373933,,
1.74331E+12,0,-10.3194,-0.0294,-2.1854,-124.5146,52.3868,0.437,-136,-136,-13,0,0,0,16211370.731569242,0,-95.46021259,73.99940598223328,360,10.548310475142452,,
1.74331E+12,0,-10.3586,-0.8428,-1.2054,-124.5146,83.467,29.2144,-136,-136,-13,0,0,0,16211370.731569242,0,-95.46021259,73.99940598223328,360,10.462499460453987,,
1.74331E+12,0,-11.6522,-0.4998,-1.8816,-124.5146,61.8374,62.32,-136,-136,-44,0,0,0,16211370.731569242,0,-107.9279198,73.99940598223328,360,11.813720135503464,,
1.74331E+12,0,-11.2406,0.5194,-2.5676,-124.5146,3.4998,0.2432,-120,-120,-49,0,0,0,16211370.731569242,0,-112.2118307,73.99940598223328,360,11.541812443459648,,
1.74331E+12,0,-11.1524,-0.098,-1.3818,-124.5146,50.6882,21.4358,-117,-117,-36,0,0,0,16211370.731569242,0,-107.102729,73.99940598223328,360,11.23810486692485,,
1.74331E+12,0,-13.1124,0.12739999999999999,-2.499,-124.5146,-23.9362,26.8812,-112,-112,-4,0,0,0,16211370.731569242,0,-92.04540849,73.99940598223328,360,13.34901739904477,,
1.74331E+12,0,-10.1038,0.12739999999999999,-0.6664,-124.5146,51.1138,36.5218,-117,-117,35,0,0,0,16211370.731569242,0,-73.34569362,73.99940598223328,360,10.12655391335078,,
1.74331E+12,0,-11.2112,0.49,-1.3132,-124.5146,27.9984,18.0538,-107,-107,64,0,0,0,16211370.731569242,0,-59.11505467,73.99940598223328,360,11.298477759415203,,
1.74331E+12,0,-11.9952,0.7644,-1.8424,-124.5146,-21.1736,5.2782,-107,-107,94,0,0,0,16211370.731569242,0,-48.70054306,73.99940598223328,360,12.15991645366036,,
1.74331E+12,0,-11.9266,0.4704,-1.5484,-124.5146,-22.2452,7.011,-101,-101,94,0,0,0,16211370.731569242,0,-47.05588879,73.99940598223328,360,12.035888263024045,,
1.74331E+12,0,-11.074,0.48019999999999996,-1.127,-124.5146,-4.8716,8.588,-96,-96,111,0,0,0,16211370.731569242,0,-40.85537626,73.99940598223328,360,11.141552721232351,,
1.74331E+12,0,-10.1724,0.41159999999999997,-0.9506,-124.5146,1.2616,7.7938,-101,-101,119,0,0,0,16211370.731569242,0,-40.32258214,73.99940598223328,360,10.225007417112224,,
1.74331E+12,0,-9.7412,0.8428,-0.7448,-124.5146,15.6826,-21.261,-101,-101,119,0,0,0,16211370.731569242,0,-40.32258214,73.99940598223328,360,9.805917413480495,,
1.74331E+12,0,-9.8098,0.5586,-0.4998,-124.5146,35.948,-3.2832,-100,-100,115,0,0,0,16211370.731569242,0,-41.0090869,73.99940598223328,360,9.838394688,,
1.74331E+12,0,-10.388,0.1764,-0.8134,-124.5146,31.665399999999998,16.7694,-113,-113,105,0,0,0,16211370.731569242,0,-47.10165433,73.99940598223328,360,10.421289772384224,,
1.74331E+12,0,-10.6428,0.32339999999999997,-0.9016,-124.5146,16.6858,38.4028,-113,-113,105,0,0,0,16211370.731569242,0,-47.10165433,73.99940598223328,360,10.685815923924574,,
1.74331E+12,0,-10.6526,0.392,-0.7742,-123.4544,9.861,48.2258,-120,-120,89,0,0,0,16211370.731569242,0,-53.43690413,73.99940598223328,360,10.687887368418512,,
1.74331E+12,0,-11.0054,0.196,-0.6468,-102.7406,18.962,57.6232,-122,-122,77,0,0,0,16211370.731569242,0,-57.74202866,73.99940598223328,360,11.026132386290307,,
1.74331E+12,0,-11.466,0.20579999999999998,-0.931,-79.5302,-5.4264,50.1942,-132,-132,64,0,0,0,16211370.731569242,0,-64.13364321,73.99940598223328,360,11.50557563270956,,
1.74331E+12,0,-11.4758,-0.1764,-0.8036,-16.3894,-25.745,48.393,-132,-132,63,0,0,0,16211370.731569242,0,-64.48612957,73.99940598223328,360,11.505254258815837,,
1.74331E+12,0,-10.9564,-0.3626,-0.245,30.6318,-22.1996,37.0462,-132,-132,63,0,0,0,16211370.731569242,0,-64.48612957,73.99940598223328,360,10.965135873303167,,
1.74331E+12,0,-10.7898,-0.294,-0.4508,81.985,-24.7836,27.5994,-129,-129,74,0,0,0,16211370.731569242,0,-60.15954618,73.99940598223328,360,10.803214367955492,,
1.74331E+12,0,-10.6036,-0.3626,-0.4312,124.5108,-21.8766,27.227,-129,-129,74,0,0,0,16211370.731569242,0,-60.15954618,73.99940598223328,360,10.618556642030027,,
1.74331E+12,0,-10.5448,-0.5096,-0.4704,124.5146,-17.3622,34.4508,-137,-137,84,0,0,0,16211370.731569242,0,-58.4859274,73.99940598223328,360,10.56758133917123,,
1.74331E+12,0,-10.5742,-0.4312,-0.6958,124.5108,-21.1166,32.1518,-135,-135,90,0,0,0,16211370.731569242,0,-56.30993247,73.99940598223328,360,10.605836917471434,,
1.74331E+12,0,-10.1332,-0.3626,-0.8918,124.5108,-17.2368,31.2588,-135,-135,90,0,0,0,16211370.731569242,0,-56.30993247,73.99940598223328,360,10.178827449171147,,
1.74331E+12,0,-9.751,-0.2646,-1.0682,124.5146,-13.0872,26.9458,-123,-123,82,0,0,0,16211370.731569242,0,-56.30993247,73.99940598223328,360,9.812903005736885,,
1.74331E+12,0,-9.751,-0.2646,-1.0682,124.5108,-9.4202,21.09,-123,-123,82,0,0,0,16211370.731569242,0,-56.30993247,73.99940598223328,360,9.812903005736885,,
1.74331E+12,0,-9.8,0.0294,-1.8718,124.5146,-7.9838,33.8884,-120,-120,12,0,0,0,16211370.731569242,0,-84.28940686,73.99940598223328,360,9.977198985687314,,
1.74331E+12,0,-9.4374,0.2842,-2.1756,124.5146,-18.2438,9.895199999999999,-120,-120,12,0,0,0,16211370.731569242,0,-84.28940686,73.99940598223328,360,9.689093031,,
1.74331E+12,0,-9.5256,0.098,-2.3226,124.5146,-28.7584,8.056,-119,-119,-27,0,0,0,16211370.731569242,0,-102.7834539,73.99940598223328,360,9.805158342423644,,
1.74331E+12,0,-9.7118,-0.6272,-2.5774,124.5146,-35.4502,39.9532,-125,-125,-53,0,0,0,16211370.731569242,0,-112.9769445,73.99940598223328,360,10.06754338654669,,
1.74331E+12,0,-9.7118,-0.6272,-2.5774,124.5146,-44.1522,51.8092,-125,-125,-55,0,0,0,16211370.731569242,0,-113.7494945,73.99940598223328,360,10.06754338654669,,
1.74331E+12,0,-9.9568,-0.6566,-2.5872,124.5146,-32.1062,59.9906,-125,-125,-55,0,0,0,16211370.731569242,0,-113.7494945,73.99940598223328,360,10.30837492721331,,
1.74331E+12,0,-9.3786,-0.6272,-2.107,124.5146,-11.4456,55.7878,-133,-133,-36,0,0,0,16211370.731569242,0,-105.1457061,73.99940598223328,360,9.632806797605774,,
1.74331E+12,0,-9.4864,-0.6664,-2.0384,124.5108,0.2698,52.3298,-133,-133,-36,0,0,0,16211370.731569242,0,-105.1457061,73.99940598223328,360,9.725787808,,
1.74331E+12,0,-9.8882,-0.8428,-2.107,124.5108,5.4074,56.031,-137,-137,-8,0,0,0,16211370.731569242,0,-93.34194386,73.99940598223328,360,10.14525800953332,,
1.74331E+12,0,-9.8882,-0.8428,-2.107,124.5146,12.9732,48.526,-137,-137,-8,0,0,0,16211370.731569242,0,-93.34194386,73.99940598223328,360,10.14525800953332,,
1.74331E+12,0,-10.094,-0.6958,-2.0776,124.5146,18.1222,25.4904,-141,-141,21,0,0,0,16211370.731569242,0,-81.52885537,73.99940598223328,360,10.329055881347529,,
1.74331E+12,0,-10.0842,-0.4018,-2.0874,124.5108,11.0162,0.9006,-142,-142,50,0,0,0,16211370.731569242,0,-70.60218755,73.99940598223328,360,10.305812517215708,,
1.74331E+12,0,-10.8486,-0.2548,-2.156,124.5108,-42.9856,-4.712,-136,-136,73,0,0,0,16211370.731569242,0,-61.77466645,73.99940598223328,360,11.063696534160723,,
1.74331E+12,0,-10.8094,-0.1274,-2.0384,124.5108,-57.3724,11.3696,-133,-133,82,0,0,0,16211370.731569242,0,-58.34445099,73.99940598223328,360,11.000656056799523,,
1.74331E+12,0,-11.123,-0.196,-2.2736,124.5146,-63.8742,49.2252,-125,-125,75,0,0,0,16211370.731569242,0,-59.03624347,73.99940598223328,360,11.354681940063314,,
1.74331E+12,0,-10.8192,-0.2744,-2.5186,124.5108,-47.8382,67.9896,-125,-125,75,0,0,0,16211370.731569242,0,-59.03624347,73.99940598223328,360,11.111873377608296,,
1.74331E+12,0,-9.8294,0.21559999999999999,-2.4598,124.5108,-39.235,45.6494,-113,-113,40,0,0,0,16211370.731569242,0,-70.50693809,73.99940598223328,360,10.134801614239915,,
1.74331E+12,0,-10.1038,-0.2744,-2.5284,124.5108,-27.7362,52.269,-108,-108,-8,0,0,0,16211370.731569242,0,-94.2363948,73.99940598223328,360,10.418967144587796,,
1.74331E+12,0,-9.7608,-0.5194,-2.4402,124.5146,-4.94,58.805,-108,-108,-8,0,0,0,16211370.731569242,0,-94.2363948,73.99940598223328,360,10.074600192563475,,
1.74331E+12,0,-9.7902,-0.3234,-2.7538,124.5108,-12.4412,38.9576,-98,-98,-59,0,0,0,16211370.731569242,0,-121.0496572,73.99940598223328,360,10.175265010799473,,
1.74331E+12,0,-9.7608,-0.441,-2.7636,124.5108,-22.8874,29.1346,-103,-103,-78,0,0,0,16211370.731569242,0,-127.1359752,73.99940598223328,360,10.15407221758837,,
1.74331E+12,0,-9.5746,-0.7742,-2.3912,124.5108,-20.7632,31.8782,-103,-103,-78,0,0,0,16211370.731569242,0,-127.1359752,73.99940598223328,360,9.898999355490432,,
1.74331E+12,0,-9.9078,-0.784,-2.4206,124.5108,-45.1212,33.8162,-103,-103,-63,0,0,0,16211370.731569242,0,-121.452061,73.99940598223328,360,10.229294266957032,,
1.74331E+12,0,-9.9078,-0.7154,-2.1364,124.5108,-43.092,32.9156,-106,-106,-20,0,0,0,16211370.731569242,0,-100.6849124,73.99940598223328,360,10.160733386916517,,
1.74331E+12,0,-10.0156,-0.6664,-2.0874,124.5108,-43.8292,40.1926,-120,-120,38,0,0,0,16211370.731569242,0,-72.42874122,73.99940598223328,360,10.252490969515652,,
1.74331E+12,0,-10.143,-0.6272,-1.9012,124.5108,-31.5818,62.4834,-120,-120,38,0,0,0,16211370.731569242,0,-72.42874122,73.99940598223328,360,10.338684165792085,,
1.74331E+12,0,-9.8784,-0.0098,-1.9208,124.5146,-17.5978,53.3938,-125,-125,102,0,0,0,16211370.731569242,0,-50.78555486,73.99940598223328,360,10.063416678246012,,
1.74331E+12,0,-9.8588,0.1372,-1.6268,124.5146,-0.1178,43.054,-125,-125,102,0,0,0,16211370.731569242,0,-50.78555486,73.99940598223328,360,9.993059567519849,,
1.74331E+12,0,-9.8588,0.1372,-1.6268,124.5108,5.1072,39.102,-117,-117,88,0,0,0,16211370.731569242,0,-53.05182948,73.99940598223328,360,9.993059567519849,,
1.74331E+12,0,-9.8784,0.4214,-1.7934,124.5108,5.6088,35.0246,-117,-117,63,0,0,0,16211370.731569242,0,-61.69924423,73.99940598223328,360,10.04871375251579,,
1.74331E+12,0,-9.947,0.8722,-1.911,124.5108,3.6784,-0.3496,-114,-114,22,0,0,0,16211370.731569242,0,-79.07719528,73.99940598223328,360,10.166388879046481,,
1.74331E+12,0,-10.29,0.8623999999999999,-1.8326,124.5146,0.6688,4.8944,-118,-118,-14,0,0,0,16211370.731569242,0,-96.76617482,73.99940598223328,360,10.487433266533808,,
1.74331E+12,0,-10.3096,1.0388,-1.7738,124.5108,5.6316,0.6574,-118,-118,-38,0,0,0,16211370.731569242,0,-107.8503183,73.99940598223328,360,10.512531761664267,,
1.74331E+12,0,-10.1136,1.1074,-1.862,124.5108,5.434,-3.5226,-112,-112,-38,0,0,0,16211370.731569242,0,-108.7413404,73.99940598223328,360,10.343030683508582,,
1.74331E+12,0,-10.0254,0.9506,-1.6856,107.5932,9.7508,1.0526,-119,-119,-52,0,0,0,16211370.731569242,0,-113.604115,73.99940598223328,360,10.210461932743296,,
1.74331E+12,0,-9.9176,0.9898,-1.519,40.7702,12.407,6.004,-109,-109,-58,0,0,0,16211370.731569242,0,-118.0178935,73.99940598223328,360,10.081956893381363,,
1.74331E+12,0,-9.9176,0.9898,-1.519,17.7346,14.934,2.3826,-110,-110,-64,0,0,0,16211370.731569242,0,-120.191623,73.99940598223328,360,10.081956893381363,,
1.74331E+12,0,-7.6342,0.6859999999999999,-1.2642,-10.7046,37.202,-18.0348,-108,-108,-71,0,0,0,16211370.731569242,0,-123.3212157,73.99940598223328,360,7.768513839853798,,
1.74331E+12,0,-7.6342,0.6859999999999999,-1.2642,-11.685,36.6016,-39.3262,-108,-108,-71,0,0,0,16211370.731569242,0,-123.3212157,73.99940598223328,360,7.768513839853798,,
1.74331E+12,0,-1.9208,0.0882,-1.3916,-16.4844,78.2078,-51.1632,-94,-94,-75,0,0,0,16211370.731569242,0,-128.5853982,73.99940598223328,360,2.373563236992012,,
1.74331E+12,0,-11.319,-1.1662,-2.8126,21.6106,-78.869,65.4664,-98,-98,-75,0,0,0,16211370.731569242,0,-127.4270514,73.99940598223328,360,11.721369467771247,,
1.74331E+12,0,-2.6852,-0.294,-0.735,14.8162,-12.6996,41.3782,-98,-98,-75,0,0,0,16211370.731569242,0,-127.4270514,73.99940598223328,360,2.799457097367273,,
1.74331E+12,0,-0.4802,0.8134,-0.6174,12.5134,-3.4314,46.9148,-97,-97,-68,0,0,0,16211370.731569242,0,-125.0316438,73.99940598223328,360,1.1284477657384058,,
1.74331E+12,0,-0.5292,0.1862,-0.686,11.3582,0.8208,49.4988,-91,-91,-67,0,0,0,16211370.731569242,0,-126.3628686,73.99940598223328,360,0.8861823063004587,,
1.74331E+12,0,-0.4214,0.32339999999999997,-0.6958,12.1144,7.239,54.6934,-91,-91,-67,0,0,0,16211370.731569242,0,-126.3628686,73.99940598223328,360,0.8753874342255548,,
1.74331E+12,0,-0.5488,0.294,-0.7938,4.465,4.9818,74.7346,-88,-88,-73,0,0,0,16211370.731569242,0,-129.6772493,73.99940598223328,360,1.0088289646912405,,
1.74331E+12,0,-0.3626,0.6566,-0.7742,4.8488,14.972,74.3964,-85,-85,-69,0,0,0,16211370.731569242,0,-129.0684731,73.99940598223328,360,1.0779554536250557,,
1.74331E+12,0,-1.8326,0.441,-2.3324,52.7706,-51.4862,38.5928,-63,-63,-69,0,0,0,16211370.731569242,0,-137.6025622,73.99940598223328,360,2.9988320259727783,,
1.74331E+12,0,-1.0682,1.5091999999999999,-1.274,98.7506,-89.433,-29.0434,-75,-75,-71,0,0,0,16211370.731569242,0,-133.4306452,73.99940598223328,360,2.245397933552091,,
1.74331E+12,0,-1.2054,0.6958,-0.8428,114.9272,-73.454,-45.1098,-89,-89,-68,0,0,0,16211370.731569242,0,-127.3814535,73.99940598223328,360,1.6270951539476723,,
1.74331E+12,0,-1.2054,0.6958,-0.8428,122.3714,-78.7968,-58.3452,-109,-109,-61,0,0,0,16211370.731569242,0,-119.2328175,73.99940598223328,360,1.6270951539476723,,
1.74331E+12,0,-2.8028,0.6566,-1.6954,119.25919999999999,-117.9862,-48.1422,-109,-109,-61,0,0,0,16211370.731569242,0,-119.2328175,73.99940598223328,360,3.3408371046790055,,
1.74331E+12,0,-4.2924,-0.2352,-2.2638,85.025,-124.5146,25.213,-125,-125,-40,0,0,0,16211370.731569242,0,-107.7446716,73.99940598223328,360,4.858477872749859,,
1.74331E+12,0,-14.896,-0.4508,-1.1956,56.9886,37.4034,59.3636,-134,-134,-18,0,0,0,16211370.731569242,0,-97.65065096,73.99940598223328,360,14.950702190867156,,
1.74331E+12,0,-9.8686,0.0882,-2.0678,35.7998,-34.4698,110.8802,-134,-134,-19,0,0,0,16211370.731569242,0,-98.07023218,73.99940598223328,360,10.08329519750364,,
1.74331E+12,0,-15.1312,-0.6664,-5.39,37.0082,-124.4766,110.5154,-134,-134,-19,0,0,0,16211370.731569242,0,-98.07023218,73.99940598223328,360,16.076361603298178,,
1.74331E+12,0,-5.6644,0.1666,-1.6464,38.5472,-124.5146,112.138,-145,-145,7,0,0,0,16211370.731569242,0,-87.23614263,73.99940598223328,360,5.901170721136611,,
1.74331E+12,0,-3.8416,1.617,0.735,117.2832,32.319,-59.166,-141,-141,35,0,0,0,16211370.731569242,0,-76.05940883,73.99940598223328,360,4.232352130907824,,
1.74331E+12,0,-7.8204,5.2234,4.312,124.5146,124.5146,-124.5146,-141,-141,-6,0,0,0,16211370.731569242,0,-92.43664825,73.99940598223328,360,10.345815952354846,,
1.74331E+12,0,-14.798,-8.2124,-5.7722,45.9496,124.5108,80.5372,-90,-90,-18,0,0,0,16211370.731569242,0,-101.3099325,73.99940598223328,360,17.88134812,,
1.74331E+12,0,-13.4456,-5.6938,-4.6942,-52.2766,112.024,124.5146,-107,-107,-38,0,0,0,16211370.731569242,0,-109.5519952,73.99940598223328,360,15.33750408117305,,
1.74331E+12,0,-10.5448,-2.1756,-3.6456,-49.4038,67.2334,124.5108,-123,-123,-49,0,0,0,16211370.731569242,0,-111.7210508,73.99940598223328,360,11.367341015382621,,
1.74331E+12,0,-3.0674,4.2238,-2.2932,124.5108,-124.5146,-124.013,-126,-126,-36,0,0,0,16211370.731569242,0,-105.9453959,73.99940598223328,360,5.701595867825078,,
1.74331E+12,0,-10.0352,5.2332,-10.0842,124.5146,-124.5146,-124.5146,-126,-126,-36,0,0,0,16211370.731569242,0,-105.9453959,73.99940598223328,360,15.158585386506223,,
1.74331E+12,0,-13.3574,1.2348,-6.468,124.5146,-124.5146,-96.1742,-108,-108,93,0,0,0,16211370.731569242,0,-49.2678933,73.99940598223328,360,14.892276179281662,,
1.74331E+12,0,-11.907,-1.0878,1.9991999999999999,124.5108,-6.7412,-66.2606,-78,-78,134,0,0,0,16211370.731569242,0,-30.20323775,73.99940598223328,360,12.122572271593187,,
1.74331E+12,0,-3.7632,-1.0192,-0.931,124.5108,124.5146,-116.3864,-120,-120,92,0,0,0,16211370.731569242,0,-52.52382044,73.99940598223328,360,4.008391682,,
1.74331E+12,0,-15.4546,-7.2226,-5.1156,11.7914,124.5108,124.5146,-144,-144,49,0,0,0,16211370.731569242,0,-71.20770168,73.99940598223328,360,17.809547306992393,,
1.74331E+12,0,-9.9568,-2.5676,-4.1258,4.2864,-84.0636,124.5108,-144,-144,49,0,0,0,16211370.731569242,0,-71.20770168,73.99940598223328,360,11.079380020560718,,
1.74331E+12,0,-9.8294,-1.5288,-6.7718,65.4664,-124.5146,124.5146,-111,-111,40,0,0,0,16211370.731569242,0,-70.18284748,73.99940598223328,360,12.033769527458967,,
1.74331E+12,0,-2.6656,-0.0882,-2.6264,124.5146,-124.5146,-3.2414,-30,-30,45,0,0,0,16211370.731569242,0,-33.69006753,73.99940598223328,360,3.7431510201967537,,
1.74331E+12,0,-6.6052,8.3006,-1.96,124.5146,-124.5146,-124.5146,-30,-30,45,0,0,0,16211370.731569242,0,-33.69006753,73.99940598223328,360,10.787503297797873,,
1.74331E+12,0,-9.947,2.0286,-2.8028,124.5146,-124.5146,-124.5146,-76,-76,-16,0,0,0,16211370.731569242,0,-101.888658,73.99940598223328,360,10.531558042379103,,
1.74331E+12,0,-9.947,2.0286,-2.8028,124.5108,-123.9066,-124.5146,-76,-76,-16,0,0,0,16211370.731569242,0,-101.888658,73.99940598223328,360,10.531558042379103,,
1.74331E+12,0,-12.9752,-2.8028,2.205,124.5146,3.1882,-124.5146,-133,-133,-19,0,0,0,16211370.731569242,0,-98.13010235,73.99940598223328,360,13.456356411748315,,
1.74331E+12,0,-4.4002,-2.744,2.5284,124.5108,122.1358,-124.5146,-133,-133,-19,0,0,0,16211370.731569242,0,-98.13010235,73.99940598223328,360,5.769237609944662,,
1.74331E+12,0,-6.1936,-3.6554,1.0094,124.5146,124.5108,-110.0974,-116,-116,-32,0,0,0,16211370.731569242,0,-105.4221613,73.99940598223328,360,7.262335607777983,,
1.74331E+12,0,-6.1936,-3.6554,1.0094,66.3746,124.5146,124.4234,-116,-116,-32,0,0,0,16211370.731569242,0,-105.4221613,73.99940598223328,360,7.262335607777983,,
1.74331E+12,0,-11.8384,0.2254,-9.702,104.6292,103.0636,124.5108,-64,-64,-80,0,0,0,16211370.731569242,0,-141.3401917,73.99940598223328,360,15.307753712416464,,
1.74331E+12,0,-11.319,1.4504,-10.78,124.5108,-124.5146,54.0892,-78,-78,-61,0,0,0,16211370.731569242,0,-128.0272307,73.99940598223328,360,15.698147061357272,,
1.74331E+12,0,-11.319,1.4504,-10.78,124.5108,-124.5146,32.984,-78,-78,-61,0,0,0,16211370.731569242,0,-128.0272307,73.99940598223328,360,15.698147061357272,,
1.74331E+12,0,-8.673,0.49,-6.7228,124.5108,-124.5146,74.4458,-120,-120,44,0,0,0,16211370.731569242,0,-69.86369657,73.99940598223328,360,10.984401159826602,,
1.74331E+12,0,-6.174,-0.2058,-2.45,124.5146,-90.2538,24.3276,-120,-120,44,0,0,0,16211370.731569242,0,-69.86369657,73.99940598223328,360,6.645534563900785,,
1.74331E+12,0,-4.165,2.2932,5.2528,124.5108,124.5108,-124.5146,-114,-114,104,0,0,0,16211370.731569242,0,-47.62640564,73.99940598223328,360,7.085047570764786,,
1.74331E+12,0,-2.8322,2.1854,4.0278,124.5108,124.5108,-124.5146,-125,-125,61,0,0,0,16211370.731569242,0,-63.98762409,73.99940598223328,360,5.387068111691182,,
1.74331E+12,0,-11.025,-6.2622,-7.4186,124.5146,124.5108,-124.5146,-125,-125,61,0,0,0,16211370.731569242,0,-63.98762409,73.99940598223328,360,14.690180386911525,,
1.74331E+12,0,-5.3802,-4.9784,-4.1258,124.3056,123.0516,61.0698,-99,-99,55,0,0,0,16211370.731569242,0,-60.9453959,73.99940598223328,360,8.411494768470108,,
1.74331E+12,0,-14.7882,-10.0548,-7.1148,1.1172,-58.6644,124.5146,-125,-125,59,0,0,0,16211370.731569242,0,-64.7326895,73.99940598223328,360,19.24604482276813,,
1.74331E+12,0,-10.5056,-5.9682,-5.1842,20.0146,-123.4392,124.5108,-125,-125,59,0,0,0,16211370.731569242,0,-64.7326895,73.99940598223328,360,13.147736392246385,,
1.74331E+12,0,-6.86,1.9796,-1.5582,124.5146,-37.601,124.5108,-118,-118,82,0,0,0,16211370.731569242,0,-55.20397372,73.99940598223328,360,7.307968486522092,,
1.74331E+12,0,-1.5974,3.2732,-0.5684,124.5108,-32.0226,-75.5592,-89,-89,67,0,0,0,16211370.731569242,0,-53.02723751,73.99940598223328,360,3.6862723122417314,,
1.74331E+12,0,-3.4104,4.0278,-2.2932,124.5108,-124.5146,-124.5146,-121,-121,36,0,0,0,16211370.731569242,0,-73.43117082,73.99940598223328,360,5.754369404200603,,
1.74331E+12,0,-14.2198,-3.4692,-2.0188,124.5108,-124.5146,-35.9936,-120,-120,72,0,0,0,16211370.731569242,0,-59.03624347,73.99940598223328,360,14.775439557590156,,
1.74331E+12,0,-14.2198,-3.4692,-2.0188,124.5108,48.4082,-32.4558,-120,-120,72,0,0,0,16211370.731569242,0,-59.03624347,73.99940598223328,360,14.775439557590156,,
1.74331E+12,0,-5.4488,-0.6762,5.3508,124.5108,124.5108,-68.0656,-120,-120,27,0,0,0,16211370.731569242,0,-77.31961651,73.99940598223328,360,7.666663454202224,,
1.74331E+12,0,-9.4766,-2.548,-0.8918,96.8392,124.5146,99.4954,-111,-111,-47,0,0,0,16211370.731569242,0,-112.9489373,73.99940598223328,360,9.853606385,,
1.74331E+12,0,-11.3582,-0.9702,-8.3692,110.2038,-124.5146,124.5108,-66,-66,-82,0,0,0,16211370.731569242,0,-141.1701751,73.99940598223328,360,14.14190595075501,,
1.74331E+12,0,-10.3782,-0.3822,-8.3496,124.5146,-124.5146,121.8546,-103,-103,-59,0,0,0,16211370.731569242,0,-119.8047515,73.99940598223328,360,13.325499324227968,,
1.74331E+12,0,-3.5574,1.4112,0.8231999999999999,124.5146,-124.5146,66.9332,-133,-133,-24,0,0,0,16211370.731569242,0,-100.2290083,73.99940598223328,360,3.9146185561303413,,
1.74331E+12,0,-4.9784,2.2736,4.9588,124.5108,124.5146,-122.8008,-133,-133,-24,0,0,0,16211370.731569242,0,-100.2290083,73.99940598223328,360,7.385351783090633,,
1.74331E+12,0,-7.8596,-0.4214,-2.3716,124.5108,124.5146,-124.5146,-105,-105,-68,0,0,0,16211370.731569242,0,-122.9278627,73.99940598223328,360,8.220424361308849,,
1.74331E+12,0,-9.9666,-3.2144,-6.762,124.5108,65.2916,-99.389,-46,-46,-75,0,0,0,16211370.731569242,0,-148.4778228,73.99940598223328,360,12.46555762571414,,
1.74331E+12,0,-14.3962,-6.7228,-8.2516,-124.5146,121.7368,124.5108,-55,-55,-61,0,0,0,16211370.731569242,0,-137.9609361,73.99940598223328,360,17.903505713686357,,
1.74331E+12,0,-9.5746,-6.6346,-6.5072,-124.5146,-119.529,98.1198,73,73,31,0,0,0,16211370.731569242,0,66.99112991717712,73.99940598223328,360,13.342958223722356,,
1.74331E+12,0,-0.0392,-10.7114,-5.341,-124.5146,-0.3458,-124.5146,77,77,166,0,0,0,16211370.731569242,0,24.884483526764285,73.99940598223328,360,11.969206640375125,,
1.74331E+12,0,6.8208,-5.194,-0.98,-124.5146,63.6614,-124.5146,8,8,162,0,0,0,16211370.731569242,0,2.827124578161275,73.99940598223328,360,8.629098947,,
1.74331E+12,0,6.1739999999999995,-13.2496,-2.1266,-124.5146,124.5146,-124.5146,45,45,118,0,0,0,16211370.731569242,0,20.874646826450018,73.99940598223328,360,14.771344005201422,,
1.74331E+12,0,1.8914,-15.7486,-6.0074,-83.296,124.5108,-124.5146,45,45,118,0,0,0,16211370.731569242,0,20.874646826450018,73.99940598223328,360,16.961269135297627,,
1.74331E+12,0,-3.4006,-9.898,-10.2214,86.2714,94.18299999999999,-103.9148,18,18,164,0,0,0,16211370.731569242,0,6.263490614334529,73.99940598223328,360,14.629131974249189,,
1.74331E+12,0,-3.4006,-9.898,-10.2214,-124.5146,-115.6568,-5.0616,18,18,164,0,0,0,16211370.731569242,0,6.263490614334529,73.99940598223328,360,14.629131974249189,,
1.74331E+12,0,3.4888,-3.2046,-1.7738,-124.5146,-102.4062,-15.0366,-28,-28,146,0,0,0,16211370.731569242,0,-10.85641335,73.99940598223328,360,5.058414083485061,,
1.74331E+12,0,1.8619999999999999,-3.92,-0.2646,-124.5146,-87.8294,-122.9642,-3,-3,103,0,0,0,16211370.731569242,0,-1.668337448,73.99940598223328,360,4.347810616850738,,
1.74331E+12,0,1.8619999999999999,-3.92,-0.2646,14.7516,106.153,111.6858,-3,-3,103,0,0,0,16211370.731569242,0,-1.668337448,73.99940598223328,360,4.347810616850738,,
