MilliTime,Phase,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,LAT,LNG,ALT,Distance,Object Distance,Azimuth,Angle,Direction,Fall,,19.28144708
1.74332E+12,0,-9.31,1.7346,-1.5582,15.2646,44.061,-34.808,-103,-103,-61,0,0,0,16211370.731569242,0,-120.6354176,73.99940598223328,360,9.597547832649754,,
1.74332E+12,0,-11.1916,1.7835999999999999,-2.205,-30.4532,41.0476,-37.6314,-103,-103,-61,0,0,0,16211370.731569242,0,-120.6354176,73.99940598223328,360,11.54535250739448,,
1.74332E+12,0,-11.1916,1.7835999999999999,-2.205,-71.9872,28.443,-48.4082,-103,-103,-61,0,0,0,16211370.731569242,0,-120.6354176,73.99940598223328,360,11.54535250739448,,
1.74332E+12,0,-9.5648,1.6856,-2.3128,-104.3214,12.2398,-62.3884,-117,-117,-67,0,0,0,16211370.731569242,0,-119.7975913,73.99940598223328,360,9.983771343535468,,
1.74332E+12,0,-9.5648,1.6856,-2.009,-123.9484,5.2326,-65.9832,-117,-117,-67,0,0,0,16211370.731569242,0,-119.7975913,73.99940598223328,360,9.917798515799763,,
1.74332E+12,0,-8.085,1.1466,-2.009,-124.5146,0.874,-69.521,-102,-102,-67,0,0,0,16211370.731569242,0,-123.2994205,73.99940598223328,360,8.409399357861416,,
1.74332E+12,0,-7.7028,0.8428,-2.0874,-124.5146,-13.3988,-66.2112,-102,-102,-67,0,0,0,16211370.731569242,0,-123.2994205,73.99940598223328,360,8.025003329594325,,
1.74332E+12,0,-7.7028,0.8428,-2.0874,-124.5146,-29.5868,-60.116,-102,-102,-67,0,0,0,16211370.731569242,0,-123.2994205,73.99940598223328,360,8.025003329594325,,
1.74332E+12,0,-9.5256,0.637,-2.5284,-124.5146,-30.343,-56.9506,-117,-117,-58,0,0,0,16211370.731569242,0,-116.3688335,73.99940598223328,360,9.876012906026398,,
1.74332E+12,0,-9.5256,0.637,-2.5284,-124.5146,-7.3492,-56.4148,-117,-117,-58,0,0,0,16211370.731569242,0,-116.3688335,73.99940598223328,360,9.876012906026398,,
1.74332E+12,0,-10.2606,0.539,-2.2736,-124.5146,13.984,-54.6098,-117,-117,-58,0,0,0,16211370.731569242,0,-116.3688335,73.99940598223328,360,10.52329275084562,,
1.74332E+12,0,-10.7212,0.25479999999999997,-2.5186,-124.5146,24.643,-54.6288,-116,-116,-38,0,0,0,16211370.731569242,0,-108.1380822,73.99940598223328,360,11.016006465139714,,
1.74332E+12,0,-10.7212,0.25479999999999997,-2.5186,-124.5146,23.0584,-57.3344,-116,-116,-38,0,0,0,16211370.731569242,0,-108.1380822,73.99940598223328,360,11.016006465139714,,
1.74332E+12,0,-10.4664,0.0784,-2.842,-124.5146,21.5764,-62.5366,-111,-111,-2,0,0,0,16211370.731569242,0,-91.03224469,73.99940598223328,360,10.84567376975723,,
1.74332E+12,0,-10.4664,0.0784,-2.842,-124.5146,19.6232,-67.8186,-111,-111,-2,0,0,0,16211370.731569242,0,-91.03224469,73.99940598223328,360,10.84567376975723,,
1.74332E+12,0,-8.5652,-0.1666,-2.499,-124.5146,11.077,-75.3046,-111,-111,-2,0,0,0,16211370.731569242,0,-91.03224469,73.99940598223328,360,8.923867300671834,,
1.74332E+12,0,-8.1242,-0.2058,-2.2246,-124.5146,4.617,-92.5452,-125,-125,45,0,0,0,16211370.731569242,0,-70.20112365,73.99940598223328,360,8.425783313140684,,
1.74332E+12,0,-8.1242,-0.2058,-2.2246,-124.5146,-2.1052,-115.1096,-125,-125,45,0,0,0,16211370.731569242,0,-70.20112365,73.99940598223328,360,8.425783313140684,,
1.74332E+12,0,-10.7114,-0.294,-2.3226,-124.5146,-4.4574,-105.9592,-125,-125,45,0,0,0,16211370.731569242,0,-70.20112365,73.99940598223328,360,10.964259971379738,,
1.74332E+12,0,-10.7114,-0.294,-2.3226,-124.5146,-6.6652,-76.0874,-137,-137,82,0,0,0,16211370.731569242,0,-59.09778563,73.99940598223328,360,10.964259971379738,,
1.74332E+12,0,-13.5338,-0.833,-2.4598,-124.5146,-11.4418,-40.4814,-137,-137,82,0,0,0,16211370.731569242,0,-59.09778563,73.99940598223328,360,13.780720136480532,,
1.74332E+12,0,-13.5338,-0.833,-2.4598,-124.5146,-10.1232,-24.2326,-137,-137,82,0,0,0,16211370.731569242,0,-59.09778563,73.99940598223328,360,13.780720136480532,,
1.74332E+12,0,-12.2794,-0.4214,-1.9012,-124.5146,-2.3028,-6.9768,-141,-141,98,0,0,0,16211370.731569242,0,-55.1993295,73.99940598223328,360,12.43285179514338,,
1.74332E+12,0,-12.2794,-0.4214,-1.9012,-124.5146,5.6354,-8.6032,-141,-141,98,0,0,0,16211370.731569242,0,-55.1993295,73.99940598223328,360,12.43285179514338,,
1.74332E+12,0,-9.8784,-0.0294,-1.1466,-124.5146,12.3462,-17.4952,-141,-141,98,0,0,0,16211370.731569242,0,-55.1993295,73.99940598223328,360,9.944764576,,
1.74332E+12,0,-9.0552,0.3332,-0.98,-124.5146,13.9346,-28.4544,-137,-137,99,0,0,0,16211370.731569242,0,-54.14708038,73.99940598223328,360,9.114168600591059,,
1.74332E+12,0,-9.0552,0.3332,-0.98,-119.054,15.5192,-32.0834,-137,-137,99,0,0,0,16211370.731569242,0,-54.14708038,73.99940598223328,360,9.114168600591059,,
1.74332E+12,0,-10.4762,0.294,-1.2348,-89.7902,6.0344,-24.9394,-136,-136,91,0,0,0,16211370.731569242,0,-56.21282108,73.99940598223328,360,10.552816376683525,,
1.74332E+12,0,-10.4762,0.294,-1.2348,-67.1764,-8.2764,-17.8524,-136,-136,91,0,0,0,16211370.731569242,0,-56.21282108,73.99940598223328,360,10.552816376683525,,
1.74332E+12,0,-12.5244,0.3626,-1.6464,-40.945,-33.4742,0.7448,-136,-136,91,0,0,0,16211370.731569242,0,-56.21282108,73.99940598223328,360,12.637353642278116,,
1.74332E+12,0,-12.5244,0.3626,-1.6464,-7.5772,-46.5462,17.3926,-136,-136,95,0,0,0,16211370.731569242,0,-55.06456821,73.99940598223328,360,12.637353642278116,,
1.74332E+12,0,-12.3774,0.245,-1.4896,18.8138,-45.923,30.7648,-136,-136,95,0,0,0,16211370.731569242,0,-55.06456821,73.99940598223328,360,12.469120414848836,,
1.74332E+12,0,-12.3774,0.245,-1.4896,54.834,-29.6856,33.4058,-136,-136,95,0,0,0,16211370.731569242,0,-55.06456821,73.99940598223328,360,12.469120414848836,,
1.74332E+12,0,-10.3096,0.2646,-0.7252,92.9024,-18.696,36.0126,-132,-132,105,0,0,0,16211370.731569242,0,-51.49934628,73.99940598223328,360,10.338461218189098,,
1.74332E+12,0,-9.31,0.3136,-0.833,120.0648,-18.8594,25.5474,-132,-132,105,0,0,0,16211370.731569242,0,-51.49934628,73.99940598223328,360,9.352450692732894,,
1.74332E+12,0,-9.31,0.3136,-0.833,124.5108,-34.8118,12.8174,-132,-132,105,0,0,0,16211370.731569242,0,-51.49934628,73.99940598223328,360,9.352450692732894,,
1.74332E+12,0,-9.8686,0.3136,-1.372,124.5108,-44.7374,5.9052,-132,-132,111,0,0,0,16211370.731569242,0,-49.93921554,73.99940598223328,360,9.968449975798643,,
1.74332E+12,0,-9.8686,0.3136,-1.372,124.5108,-39.0602,8.2194,-132,-132,111,0,0,0,16211370.731569242,0,-49.93921554,73.99940598223328,360,9.968449975798643,,
1.74332E+12,0,-10.8682,0.2254,-1.3622,124.5146,-24.9052,27.4854,-127,-127,113,0,0,0,16211370.731569242,0,-48.33847054,73.99940598223328,360,10.955554081834473,,
1.74332E+12,0,-10.584,-0.1176,-1.3132,124.5108,-14.6034,41.3326,-127,-127,113,0,0,0,16211370.731569242,0,-48.33847054,73.99940598223328,360,10.66580423596833,,
1.74332E+12,0,-10.584,-0.1176,-1.3132,124.5108,-24.2136,37.0918,-127,-127,113,0,0,0,16211370.731569242,0,-48.33847054,73.99940598223328,360,10.66580423596833,,
1.74332E+12,0,-10.0058,0.196,-1.8914,124.5146,-48.4348,31.2246,-132,-132,95,0,0,0,16211370.731569242,0,-54.25754903,73.99940598223328,360,10.184883092112544,,
1.74332E+12,0,-10.0058,0.196,-1.8914,124.5146,-66.2188,29.7426,-132,-132,95,0,0,0,16211370.731569242,0,-54.25754903,73.99940598223328,360,10.184883092112544,,
1.74332E+12,0,-9.555,0.2352,-2.2246,124.5108,-81.4416,26.8242,-132,-132,95,0,0,0,16211370.731569242,0,-54.25754903,73.99940598223328,360,9.813367882638458,,
1.74332E+12,0,-8.9474,0.3528,-2.0482,124.5146,-83.5316,20.314799999999998,-117,-117,65,0,0,0,16211370.731569242,0,-60.9453959,73.99940598223328,360,9.185616900350242,,
1.74332E+12,0,-8.9474,0.3528,-2.0482,124.5108,-65.1434,2.8348,-117,-117,65,0,0,0,16211370.731569242,0,-60.9453959,73.99940598223328,360,9.185616900350242,,
1.74332E+12,0,-9.7608,0.4704,-1.9894,124.5146,-44.2738,-0.8816,-112,-112,26,0,0,0,16211370.731569242,0,-76.9306821,73.99940598223328,360,9.972572645009913,,
1.74332E+12,0,-9.7608,0.4704,-1.9894,124.5108,-35.549,19.2926,-112,-112,26,0,0,0,16211370.731569242,0,-76.9306821,73.99940598223328,360,9.972572645009913,,
1.74332E+12,0,-10.9368,-0.2646,-2.4794,124.5146,-39.7556,57.6042,-112,-112,26,0,0,0,16211370.731569242,0,-76.9306821,73.99940598223328,360,11.217443191743829,,
1.74332E+12,0,-10.9368,-0.2646,-3.038,124.5108,-49.134,72.1202,-117,-117,-11,0,0,0,16211370.731569242,0,-95.3709947,73.99940598223328,360,11.353988347712887,,
1.74332E+12,0,-11.0642,-0.3038,-3.038,124.5146,-49.0048,66.3594,-117,-117,-11,0,0,0,16211370.731569242,0,-95.3709947,73.99940598223328,360,11.47772887290861,,
1.74332E+12,0,-9.3296,0.0686,-2.5186,124.5146,-35.0778,48.7046,-117,-117,-11,0,0,0,16211370.731569242,0,-95.3709947,73.99940598223328,360,9.663823678027242,,
1.74332E+12,0,-9.3296,0.0686,-2.5186,124.5108,-24.0996,36.5408,-110,-110,-47,0,0,0,16211370.731569242,0,-113.1356973,73.99940598223328,360,9.663823678027242,,
1.74332E+12,0,-8.5456,-0.1666,-2.2932,124.5146,-22.1084,34.5838,-110,-110,-47,0,0,0,16211370.731569242,0,-113.1356973,73.99940598223328,360,8.849508526466314,,
1.74332E+12,0,-8.5456,-0.1666,-2.2932,124.5146,-32.4064,43.9546,-114,-114,-63,0,0,0,16211370.731569242,0,-118.9264258,73.99940598223328,360,8.849508526466314,,
1.74332E+12,0,-9.5452,-0.4998,-2.6264,124.5108,-38.608,56.7454,-114,-114,-63,0,0,0,16211370.731569242,0,-118.9264258,73.99940598223328,360,9.912548614760988,,
1.74332E+12,0,-9.947,-0.2744,-2.5676,124.5146,-31.6882,57.6726,-114,-114,-63,0,0,0,16211370.731569242,0,-118.9264258,73.99940598223328,360,10.276705411755266,,
1.74332E+12,0,-9.947,-0.2744,-2.5676,124.5108,-21.3332,55.141799999999996,-107,-107,-59,0,0,0,16211370.731569242,0,-118.8724242,73.99940598223328,360,10.276705411755266,,
1.74332E+12,0,-9.6138,-0.0686,-2.1462,124.5146,-4.218,48.7274,-107,-107,-59,0,0,0,16211370.731569242,0,-118.8724242,73.99940598223328,360,9.850686820724736,,
1.74332E+12,0,-9.6138,-0.0686,-2.1462,124.5108,-3.268,42.465,-107,-107,-59,0,0,0,16211370.731569242,0,-118.8724242,73.99940598223328,360,9.850686820724736,,
1.74332E+12,0,-9.457,0.0294,-2.1364,124.5146,-22.7468,44.6272,-130,-130,-46,0,0,0,16211370.731569242,0,-109.4861296,73.99940598223328,360,9.695355502507372,,
1.74332E+12,0,-9.457,0.0294,-2.1364,124.5146,-31.3044,53.6826,-130,-130,-46,0,0,0,16211370.731569242,0,-109.4861296,73.99940598223328,360,9.695355502507372,,
1.74332E+12,0,-10.0352,-0.0588,-2.1658,124.5108,-25.9692,59.6866,-130,-130,-46,0,0,0,16211370.731569242,0,-109.4861296,73.99940598223328,360,10.266420316741371,,
1.74332E+12,0,-9.3296,0.32339999999999997,-1.323,124.5146,-10.393,58.7784,-137,-137,-24,0,0,0,16211370.731569242,0,-99.93638994,73.99940598223328,360,9.428486236931143,,
1.74332E+12,0,-9.3296,0.32339999999999997,-1.323,122.7932,2.584,51.0682,-137,-137,-24,0,0,0,16211370.731569242,0,-99.93638994,73.99940598223328,360,9.428486236931143,,
1.74332E+12,0,-10.339,0.5781999999999999,-1.323,103.9642,4.2446,50.2094,-124,-124,-13,0,0,0,16211370.731569242,0,-95.98495232,73.99940598223328,360,10.439327815525289,,
1.74332E+12,0,-10.339,0.5781999999999999,-1.323,69.4526,-0.5472,44.0458,-124,-124,-13,0,0,0,16211370.731569242,0,-95.98495232,73.99940598223328,360,10.439327815525289,,
1.74332E+12,0,-10.9858,0.9603999999999999,-1.6464,46.5842,-13.7636,28.8078,-124,-124,-13,0,0,0,16211370.731569242,0,-95.98495232,73.99940598223328,360,11.149923890323198,,
1.74332E+12,0,-10.9858,0.9603999999999999,-1.6464,28.671,-29.1042,11.609,-130,-130,-5,0,0,0,16211370.731569242,0,-92.20259816,73.99940598223328,360,11.149923890323198,,
1.74332E+12,0,-11.3288,1.0486,-1.666,2.5536,-35.6288,-1.6074,-130,-130,-5,0,0,0,16211370.731569242,0,-92.20259816,73.99940598223328,360,11.498557622589017,,
1.74332E+12,0,-10.976,0.8231999999999999,-1.372,-25.0458,-34.0746,-10.7084,-130,-130,-5,0,0,0,16211370.731569242,0,-92.20259816,73.99940598223328,360,11.092006952756565,,
1.74332E+12,0,-10.976,0.8231999999999999,-1.372,-33.326,-38.342,-19.6194,-140,-140,1,0,0,0,16211370.731569242,0,-89.59075139,73.99940598223328,360,11.092006952756565,,
1.74332E+12,0,-11.025,0.6467999999999999,-1.6758,-42.807,-43.6544,-23.9362,-140,-140,1,0,0,0,16211370.731569242,0,-89.59075139,73.99940598223328,360,11.170375144998488,,
1.74332E+12,0,-11.025,0.6467999999999999,-1.6758,-53.9524,-37.4718,-26.1782,-140,-140,1,0,0,0,16211370.731569242,0,-89.59075139,73.99940598223328,360,11.170375144998488,,
1.74332E+12,0,-11.0642,0.5586,-1.4994,-61.883,-29.6476,-32.68,-145,-145,2,0,0,0,16211370.731569242,0,-89.2097635,73.99940598223328,360,11.179300334099624,,
1.74332E+12,0,-11.4954,0.6664,-1.5778,-70.1404,-29.811,-40.7968,-145,-145,2,0,0,0,16211370.731569242,0,-89.2097635,73.99940598223328,360,11.622295941852453,,
1.74332E+12,0,-11.4954,0.6664,-1.5778,-71.3982,-34.7662,-41.2642,-145,-145,2,0,0,0,16211370.731569242,0,-89.2097635,73.99940598223328,360,11.622295941852453,,
1.74332E+12,0,-11.4954,0.6664,-1.5778,-71.9226,-42.1306,-43.7114,-130,-130,1,0,0,0,16211370.731569242,0,-89.55927193,73.99940598223328,360,11.622295941852453,,
1.74332E+12,0,-11.2112,0.7448,-1.8326,-72.3178,-42.294,-42.997,-130,-130,1,0,0,0,16211370.731569242,0,-89.55927193,73.99940598223328,360,11.384382075457587,,
1.74332E+12,0,-11.2112,0.7448,-1.8326,-71.0486,-34.6826,-42.712,-130,-130,1,0,0,0,16211370.731569242,0,-89.55927193,73.99940598223328,360,11.384382075457587,,
1.74332E+12,0,-10.3586,0.7545999999999999,-1.5582,-70.8016,-26.201,-40.812,-139,-139,1,0,0,0,16211370.731569242,0,-89.58780726,73.99940598223328,360,10.502285577911124,,
1.74332E+12,0,-10.3586,0.7545999999999999,-1.5582,-70.5622,-19.5624,-35.3476,-139,-139,1,0,0,0,16211370.731569242,0,-89.58780726,73.99940598223328,360,10.502285577911124,,
1.74332E+12,0,-10.0156,0.6664,-1.6072,-70.0454,-12.9352,-21.261,-139,-139,1,0,0,0,16211370.731569242,0,-89.58780726,73.99940598223328,360,10.165600039348389,,
1.74332E+12,0,-10.4076,0.6272,-1.7052,-69.1334,-6.4258,-14.4818,-140,-140,-7,0,0,0,16211370.731569242,0,-92.86240523,73.99940598223328,360,10.564999982962613,,
1.74332E+12,0,-10.4076,0.6272,-1.7052,-65.474,-4.0736,-17.841,-140,-140,-7,0,0,0,16211370.731569242,0,-92.86240523,73.99940598223328,360,10.564999982962613,,
1.74332E+12,0,-10.3096,0.8231999999999999,-1.8032,-62.795,-8.6868,-20.8088,-129,-129,-13,0,0,0,16211370.731569242,0,-95.75456533,73.99940598223328,360,10.498430389348686,,
1.74332E+12,0,-10.4958,0.8722,-1.9894,-61.1268,-10.3816,-15.0556,-129,-129,-13,0,0,0,16211370.731569242,0,-95.75456533,73.99940598223328,360,10.718221066949496,,
1.74332E+12,0,-10.4958,0.8722,-1.9894,-59.7094,-5.415,-12.8326,-129,-129,-13,0,0,0,16211370.731569242,0,-95.75456533,73.99940598223328,360,10.718221066949496,,
1.74332E+12,0,-10.6134,0.6664,-1.7934,-58.7784,2.3864,-11.0504,-127,-127,-19,0,0,0,16211370.731569242,0,-98.50870332,73.99940598223328,360,10.784462530882102,,
1.74332E+12,0,-10.6134,0.6664,-1.7934,-56.278,4.1154,-10.298,-127,-127,-19,0,0,0,16211370.731569242,0,-98.50870332,73.99940598223328,360,10.784462530882102,,
1.74332E+12,0,-10.2312,0.5781999999999999,-1.6954,-55.48,-0.2546,-3.5948,-136,-136,-25,0,0,0,16211370.731569242,0,-100.4160283,73.99940598223328,360,10.386825782692227,,
1.74332E+12,0,-10.2998,0.441,-1.7542,-52.2956,-5.2516,0.9842,-136,-136,-25,0,0,0,16211370.731569242,0,-100.4160283,73.99940598223328,360,10.4574174,,
1.74332E+12,0,-10.2998,0.441,-1.7542,-52.1246,-6.7944,7.6418,-136,-136,-25,0,0,0,16211370.731569242,0,-100.4160283,73.99940598223328,360,10.4574174,,
1.74332E+12,0,-10.3292,0.4508,-1.813,-50.0954,-2.1964,13.9004,-123,-123,-29,0,0,0,16211370.731569242,0,-103.2664808,73.99940598223328,360,10.496788188774698,,
1.74332E+12,0,-10.3292,0.4508,-1.813,-48.4614,1.9076,14.3298,-123,-123,-29,0,0,0,16211370.731569242,0,-103.2664808,73.99940598223328,360,10.496788188774698,,
1.74332E+12,0,-10.4664,0.392,-1.7542,-45.5962,6.156,20.2008,-134,-134,-36,0,0,0,16211370.731569242,0,-105.0378159,73.99940598223328,360,10.619623844562481,,
1.74332E+12,0,-11.2014,0.3136,-1.8424,-43.0692,7.0376,22.4048,-134,-134,-36,0,0,0,16211370.731569242,0,-105.0378159,73.99940598223328,360,11.356238139454456,,
1.74332E+12,0,-11.2014,0.3136,-1.8424,-39.539,10.0168,22.5606,-134,-134,-36,0,0,0,16211370.731569242,0,-105.0378159,73.99940598223328,360,11.356238139454456,,
1.74332E+12,0,-11.123,0.3038,-1.8914,-38.361,16.91,17.9018,-132,-132,-38,0,0,0,16211370.731569242,0,-106.0599873,73.99940598223328,360,11.286754068375902,,
1.74332E+12,0,-11.123,0.2646,-1.7444,-39.1286,17.1456,17.9474,-132,-132,-38,0,0,0,16211370.731569242,0,-106.0599873,73.99940598223328,360,11.262063466345765,,
1.74332E+12,0,-10.5742,0.2646,-1.7444,-38.1824,16.0246,23.332,-132,-132,-38,0,0,0,16211370.731569242,0,-106.0599873,73.99940598223328,360,10.720384795332674,,
1.74332E+12,0,-10.5742,0.2646,-1.7444,-40.6486,10.7274,29.944,-133,-133,-43,0,0,0,16211370.731569242,0,-107.9164491,73.99940598223328,360,10.720384795332674,,
1.74332E+12,0,-10.6918,0.0784,-1.7542,-40.0216,4.7576,34.257,-133,-133,-43,0,0,0,16211370.731569242,0,-107.9164491,73.99940598223328,360,10.83503352279078,,
1.74332E+12,0,-11.319,0.196,-1.8816,-40.0406,0.5586,34.2456,-133,-133,-43,0,0,0,16211370.731569242,0,-107.9164491,73.99940598223328,360,11.476000852213284,,
1.74332E+12,0,-11.319,0.196,-1.8816,-39.216,0.6042,23.1078,-139,-139,-45,0,0,0,16211370.731569242,0,-107.9388939,73.99940598223328,360,11.476000852213284,,
1.74332E+12,0,-11.1622,0.5194,-1.7836,-37.1678,6.6424,0.8322,-139,-139,-45,0,0,0,16211370.731569242,0,-107.9388939,73.99940598223328,360,11.31572861816684,,
1.74332E+12,0,-11.1622,0.5194,-1.7836,-35.1424,12.1676,-13.3798,-135,-135,-50,0,0,0,16211370.731569242,0,-110.3231368,73.99940598223328,360,11.31572861816684,,
1.74332E+12,0,-10.829,0.43119999999999997,-1.6758,-36.0468,12.6388,-15.7206,-135,-135,-50,0,0,0,16211370.731569242,0,-110.3231368,73.99940598223328,360,10.966379533829748,,
1.74332E+12,0,-10.3292,0.196,-1.8326,-36.5484,6.5968,-14.6984,-135,-135,-50,0,0,0,16211370.731569242,0,-110.3231368,73.99940598223328,360,10.49234060636615,,
1.74332E+12,0,-10.3292,0.196,-1.8326,-36.6472,-1.4098,-12.8782,-134,-134,-50,0,0,0,16211370.731569242,0,-110.4622715,73.99940598223328,360,10.49234060636615,,
1.74332E+12,0,-9.5452,0.1862,-1.8326,-37.8138,-6.1446,-13.9612,-134,-134,-50,0,0,0,16211370.731569242,0,-110.4622715,73.99940598223328,360,9.721313503842985,,
1.74332E+12,0,-9.5452,0.1862,-1.8326,-40.052,-4.2864,-12.7794,-134,-134,-50,0,0,0,16211370.731569242,0,-110.4622715,73.99940598223328,360,9.721313503842985,,
1.74332E+12,0,-9.5648,0.25479999999999997,-1.6856,-40.793,2.4624,-12.0612,-123,-123,-48,0,0,0,16211370.731569242,0,-111.3179123,73.99940598223328,360,9.715532381,,
1.74332E+12,0,-9.5648,0.25479999999999997,-1.6856,-40.0064,7.0946,-14.3906,-123,-123,-48,0,0,0,16211370.731569242,0,-111.3179123,73.99940598223328,360,9.715532381,,
1.74332E+12,0,-9.653,0.3822,-1.6954,-40.28,11.2442,-16.8682,-123,-123,-48,0,0,0,16211370.731569242,0,-111.3179123,73.99940598223328,360,9.808204065984762,,
1.74332E+12,0,-9.653,0.3822,-1.6954,-39.6112,15.143,-19.209,-133,-133,-50,0,0,0,16211370.731569242,0,-110.6032411,73.99940598223328,360,9.808204065984762,,
1.74332E+12,0,-9.2512,0.2744,-1.5974,-40.4092,17.195,-14.877,-133,-133,-50,0,0,0,16211370.731569242,0,-110.6032411,73.99940598223328,360,9.392107514,,
1.74332E+12,0,-9.065,0.098,-1.6366,-39.5846,16.1918,-9.0554,-133,-133,-50,0,0,0,16211370.731569242,0,-110.6032411,73.99940598223328,360,9.212072978434332,,
1.74332E+12,0,-9.065,0.098,-1.6366,-40.2344,13.2316,-5.4796,-126,-126,-52,0,0,0,16211370.731569242,0,-112.4258619,73.99940598223328,360,9.212072978434332,,
1.74332E+12,0,-8.8592,0.098,-1.7052,-41.0514,11.5064,1.8126,-126,-126,-52,0,0,0,16211370.731569242,0,-112.4258619,73.99940598223328,360,9.022346461979833,,
1.74332E+12,0,-8.8592,0.098,-1.7052,-41.2262,10.7958,8.3486,-124,-124,-55,0,0,0,16211370.731569242,0,-113.9196029,73.99940598223328,360,9.022346461979833,,
1.74332E+12,0,-8.8592,0.0882,-1.7248,-40.204,9.7166,12.9466,-124,-124,-55,0,0,0,16211370.731569242,0,-113.9196029,73.99940598223328,360,9.025970248122913,,
1.74332E+12,0,-8.8592,0.0882,-1.7248,-38.2508,6.8856,11.3544,-124,-124,-55,0,0,0,16211370.731569242,0,-113.9196029,73.99940598223328,360,9.025970248122913,,
1.74332E+12,0,-8.9964,0.2352,-1.7934,-37.9962,4.6474,7.923,-116,-116,-56,0,0,0,16211370.731569242,0,-115.7693276,73.99940598223328,360,9.176427167476456,,
1.74332E+12,0,-9.0356,0.3724,-1.7836,-37.2248,4.047,1.7784,-116,-116,-56,0,0,0,16211370.731569242,0,-115.7693276,73.99940598223328,360,9.217482198518205,,
1.74332E+12,0,-9.0356,0.3724,-1.7836,-37.3654,1.3604,4.864,-116,-116,-56,0,0,0,16211370.731569242,0,-115.7693276,73.99940598223328,360,9.217482198518205,,
1.74332E+12,0,-9.1924,0.21559999999999999,-1.8424,-37.3692,0.266,9.0402,-117,-117,-52,0,0,0,16211370.731569242,0,-113.962489,73.99940598223328,360,9.377693686616128,,
1.74332E+12,0,-9.1924,0.21559999999999999,-1.8424,-38.0114,1.0298,9.9826,-117,-117,-52,0,0,0,16211370.731569242,0,-113.962489,73.99940598223328,360,9.377693686616128,,
1.74332E+12,0,-9.1238,0.2842,-1.8522,-38.1482,1.368,10.0054,-117,-117,-52,0,0,0,16211370.731569242,0,-113.962489,73.99940598223328,360,9.314243980055492,,
1.74332E+12,0,-9.1238,0.2842,-1.8522,-38.0152,0.7448,7.9534,-119,-119,-53,0,0,0,16211370.731569242,0,-114.0071466,73.99940598223328,360,9.314243980055492,,
1.74332E+12,0,-9.016,0.3528,-1.8424,-38.722,-5.8406,3.0742,-119,-119,-53,0,0,0,16211370.731569242,0,-114.0071466,73.99940598223328,360,9.209080388399267,,
1.74332E+12,0,-9.0454,0.441,-1.9698,-38.741,-15.2304,-3.3592,-124,-124,-50,0,0,0,16211370.731569242,0,-111.960564,73.99940598223328,360,9.267893730508566,,
1.74332E+12,0,-9.0454,0.441,-1.9698,-37.6504,-16.5946,-12.8174,-124,-124,-50,0,0,0,16211370.731569242,0,-111.960564,73.99940598223328,360,9.267893730508566,,
1.74332E+12,0,-9.3786,0.5781999999999999,-1.9012,-38.5358,-11.1264,-18.81,-124,-124,-50,0,0,0,16211370.731569242,0,-111.960564,73.99940598223328,360,9.586814624,,
1.74332E+12,0,-9.3786,0.5781999999999999,-1.9012,-38.722,-2.5878,-24.5632,-127,-127,-45,0,0,0,16211370.731569242,0,-109.5107994,73.99940598223328,360,9.586814624,,
1.74332E+12,0,-9.6726,0.5586,-1.862,-35.9822,2.4852,-28.6482,-127,-127,-45,0,0,0,16211370.731569242,0,-109.5107994,73.99940598223328,360,9.866015848355403,,
1.74332E+12,0,-9.6726,0.5586,-1.862,-33.896,-0.342,-33.022,-127,-127,-45,0,0,0,16211370.731569242,0,-109.5107994,73.99940598223328,360,9.866015848355403,,
1.74332E+12,0,-9.7902,0.5194,-1.9502,-30.8674,-9.4468,-29.0472,-123,-123,-43,0,0,0,16211370.731569242,0,-109.2692944,73.99940598223328,360,9.996052843,,
1.74332E+12,0,-9.8588,0.48019999999999996,-1.9992,-26.1098,-18.3692,-26.5012,-123,-123,-43,0,0,0,16211370.731569242,0,-109.2692944,73.99940598223328,360,10.07091505872232,,
1.74332E+12,0,-9.8588,0.48019999999999996,-1.9992,-21.2534,-20.0488,-24.2934,-132,-132,-38,0,0,0,16211370.731569242,0,-106.0599873,73.99940598223328,360,10.07091505872232,,
1.74332E+12,0,-10.3292,0.539,-1.9306,-14.3754,-14.4818,-24.6544,-132,-132,-38,0,0,0,16211370.731569242,0,-106.0599873,73.99940598223328,360,10.521887188142628,,
1.74332E+12,0,-10.3292,0.539,-1.9306,-9.1542,-7.5126,-24.9318,-132,-132,-38,0,0,0,16211370.731569242,0,-106.0599873,73.99940598223328,360,10.521887188142628,,
1.74332E+12,0,-10.1332,0.6272,-1.7248,-1.8392,0.171,-22.0172,-122,-122,-37,0,0,0,16211370.731569242,0,-106.8714324,73.99940598223328,360,10.298060842702379,,
1.74332E+12,0,-10.1332,0.4508,-1.7052,4.6854,4.7044,-13.7522,-122,-122,-37,0,0,0,16211370.731569242,0,-106.8714324,73.99940598223328,360,10.285556373867191,,
1.74332E+12,0,-10.2998,0.4508,-1.7052,12.1296,11.0048,-1.5542,-122,-122,-37,0,0,0,16211370.731569242,0,-106.8714324,73.99940598223328,360,10.449727638555945,,
